station_id,number_of_chargers,max_station_power_kw,parking_spots,station_age_years,charger_type,station_type,renewable_energy_source,avg_utilization,congestion_freq,total_sessions,avg_wait_time,avg_session_duration,power_per_charger,charger_to_parking_ratio,target_high_util,target_high_congestion,availability,avg_capacity_utilization,avg_duration_min,avg_energy_per_session,avg_revenue_per_session,avg_users_per_day,avg_utilization_rate,avg_wait_time_min,city,congested_hours,max_queue_length,pct_long_wait_sessions,peak_sessions,total_energy_kwh,total_revenue_usd,norm_demand,norm_capacity,norm_congestion,gap_score,priority_tier,revenue_per_charger,sessions_per_charger
EVS01031,1,50,3,16,DC Fast Charger,Fast Charging,Yes,0.8147887640449438,0.7415730337078652,91,7.421460674157303,54.27978021978022,50.0,0.3333333333333333,1,1,6:00-22:00,0.439,54.28,16.63,2.87,95.0,0.8148,7.34,Unknown,6006,7.0,7.69,2403,134652.19,23274.39,0.3870967741935484,0.010079193664506839,0.7415730337078652,0.4495,Critical Congestion,23274.39,91.0
EVS01032,2,100,5,12,DC Fast Charger,Fast Charging,No,0.4439107142857143,0.0892857142857142,56,2.082678571428571,53.26928571428572,50.0,0.4,0,0,24/7,0.2098,53.27,15.88,7.92,43.0,0.4439,2.08,Unknown,280,3.0,0.0,1064,49801.92,24826.48,0.22580645161290322,0.028077753779697623,0.0892857142857142,0.1204,Healthy Stable,12413.24,28.0
EVS01033,5,750,8,11,DC Fast Charger,Fast Charging,Yes,0.1675042553191489,0.0992907801418439,142,2.588617021276596,49.89845070422536,150.0,0.625,0,0,24/7,0.0309,49.9,16.61,7.45,135.0,0.1675,2.58,Unknown,1988,3.0,0.7,6063,332659.47,149121.6,0.6221198156682028,0.2620590352771778,0.0992907801418439,0.2362,Overbuilt,29824.32,28.4
EVS01034,4,200,7,15,AC Level 1,Fast Charging,No,0.2556483516483516,0.0879120879120879,91,1.426923076923077,61.356153846153845,50.0,0.5714285714285714,0,0,6:00-22:00,0.0858,61.36,17.01,4.0,66.0,0.2556,1.43,Unknown,728,3.0,0.0,3003,140841.7,33093.06,0.3870967741935484,0.06407487401007919,0.0879120879120879,0.1772,Healthy Stable,8273.26,22.75
EVS01035,6,300,8,15,DC Fast Charger,Fast Charging,No,0.1474304347826087,0.0434782608695652,23,0.783913043478261,53.07521739130435,50.0,0.75,0,0,24/7,0.0736,53.08,17.58,7.97,25.0,0.1474,0.78,Unknown,23,2.0,0.0,253,9302.21,4215.21,0.07373271889400922,0.10007199424046076,0.0434782608695652,0.0269,Low Demand,702.54,3.83
EVS01036,3,1050,4,7,DC Fast Charger,Ultra-Fast Charging,Yes,0.2796135135135135,0.2297297297297297,148,3.984527027027027,50.32993243243243,350.0,0.75,0,0,24/7,0.0233,50.33,17.38,8.68,137.0,0.2796,3.98,Unknown,5032,4.0,0.68,6956,380680.42,190017.2,0.6497695852534563,0.37005039596832257,0.2297297297297297,0.2778,Healthy Stable,63339.07,49.33
EVS01037,3,66,6,9,AC Level 1,Destination/AC,No,0.3511422077922078,0.2597402597402597,155,4.536688311688311,62.798258064516126,22.0,0.5,0,0,6:00-22:00,0.2585,62.8,17.24,2.98,163.0,0.3511,4.56,Unknown,6200,4.0,5.16,6314,411591.49,71181.88,0.6820276497695853,0.015838732901367888,0.2597402597402597,0.3735,Healthy Stable,23727.29,51.67
EVS01038,3,150,4,9,AC Level 1,Fast Charging,Yes,0.3044882352941176,0.0588235294117647,17,0.5635294117647058,54.81,50.0,0.75,0,0,9:00-18:00,0.1098,54.81,14.01,3.84,17.0,0.3045,0.56,Unknown,17,2.0,0.0,68,4049.91,1110.78,0.046082949308755755,0.04607631389488841,0.0588235294117647,0.0327,Healthy Stable,370.26,5.67
EVS01039,5,250,9,5,DC Fast Charger,Fast Charging,Yes,0.1872454545454545,0.0568181818181818,89,2.0872727272727274,55.54258426966292,50.0,0.5555555555555556,0,0,24/7,0.085,55.54,16.81,6.18,87.0,0.1872,2.08,Unknown,445,2.0,0.0,3080,131680.65,48424.64,0.37788018433179726,0.08207343412526998,0.0568181818181818,0.1575,Low Demand,9684.93,17.8
EVS01040,1,50,2,11,DC Fast Charger,Fast Charging,Yes,0.7902869565217391,0.7080745341614907,162,8.850900621118011,51.76129629629629,50.0,0.5,1,1,6:00-22:00,0.4711,51.76,17.48,4.1,151.0,0.7903,8.86,Unknown,18468,5.0,19.14,9177,455889.53,106976.45,0.7142857142857143,0.010079193664506839,0.7080745341614907,0.5669,Critical Congestion,106976.45,162.0
EVS01041,6,300,7,15,AC Level 2,Fast Charging,Yes,0.1648300653594771,0.1241830065359477,153,1.9601960784313728,59.33960784313725,50.0,0.8571428571428571,0,0,24/7,0.0585,59.34,17.0,4.67,131.0,0.1648,1.96,Unknown,2907,4.0,0.0,6732,397926.38,109431.72,0.6728110599078341,0.10007199424046076,0.1241830065359477,0.2988,Low Demand,18238.62,25.5
EVS01042,4,200,6,13,DC Fast Charger,Fast Charging,No,0.2136820359281437,0.1916167664670658,169,3.7256886227544914,50.67710059171598,50.0,0.6666666666666666,0,0,9:00-18:00,0.1149,50.68,16.86,6.75,156.0,0.2137,3.75,Unknown,5408,4.0,1.18,9853,475786.34,190460.16,0.7465437788018433,0.06407487401007919,0.1916167664670658,0.3624,Healthy Stable,47615.04,42.25
EVS01043,1,350,1,15,AC Level 1,Ultra-Fast Charging,Yes,0.8886649999999999,0.775,80,7.837000000000001,59.1595,350.0,1.0,1,1,9:00-18:00,0.0469,59.16,15.45,5.83,83.0,0.8887,7.84,Unknown,4960,6.0,15.0,1920,98903.68,37309.6,0.33640552995391704,0.11807055435565153,0.775,0.4209,Critical Congestion,37309.6,80.0
EVS01044,5,250,9,11,AC Level 2,Fast Charging,No,0.1858088607594936,0.0632911392405063,79,1.3827848101265825,55.74253164556962,50.0,0.5555555555555556,0,0,6:00-22:00,0.0723,55.74,16.22,4.66,76.0,0.1858,1.38,Unknown,395,2.0,0.0,2449,101226.1,29075.95,0.3317972350230415,0.08207343412526998,0.0632911392405063,0.1416,Low Demand,5815.19,15.8
EVS01045,3,66,6,4,AC Level 2,Destination/AC,No,0.3453380952380952,0.1666666666666666,127,3.744206349206349,61.6715748031496,22.0,0.5,0,0,9:00-18:00,0.2619,61.67,17.35,5.68,132.0,0.3453,3.77,Unknown,2667,4.0,2.36,5040,277674.14,90963.18,0.5529953917050692,0.015838732901367888,0.1666666666666666,0.2847,Healthy Stable,30321.06,42.33
EVS01046,6,2100,9,15,AC Level 2,Ultra-Fast Charging,Yes,0.1754690476190476,0.0,42,0.5738095238095239,63.16738095238095,350.0,0.6666666666666666,0,0,9:00-18:00,0.0085,63.17,18.32,6.0,40.0,0.1755,0.57,Unknown,0,1.0,0.0,546,32313.37,10580.64,0.16129032258064516,0.748020158387329,0.0,-0.0851,Overbuilt,1763.44,7.0
EVS01047,6,2100,9,14,AC Level 1,Ultra-Fast Charging,Yes,0.1729293103448275,0.0517241379310344,58,0.9575862068965516,62.254482758620696,350.0,0.6666666666666666,0,0,6:00-22:00,0.0084,62.25,17.43,7.32,54.0,0.1729,0.96,Unknown,174,2.0,0.0,1392,58645.77,24620.42,0.2350230414746544,0.748020158387329,0.0517241379310344,-0.0349,Overbuilt,4103.4,9.67
EVS01048,3,66,3,9,DC Fast Charger,Destination/AC,No,0.3541999999999999,0.173469387755102,98,3.887448979591837,63.75632653061224,22.0,1.0,0,0,9:00-18:00,0.2496,63.76,16.91,7.21,114.0,0.3542,3.89,Unknown,1666,4.0,1.02,3528,162440.19,69246.8,0.4193548387096774,0.015838732901367888,0.173469387755102,0.234,Healthy Stable,23082.27,32.67
EVS01049,2,100,4,12,AC Level 1,Fast Charging,Yes,0.5243300813008129,0.3414634146341463,124,5.598943089430894,62.52524193548387,50.0,0.5,1,1,9:00-18:00,0.178,62.53,18.08,7.52,125.0,0.5243,5.61,Unknown,5208,5.0,5.65,4797,275753.33,114722.1,0.5391705069124424,0.028077753779697623,0.3414634146341463,0.3466,Critical Congestion,57361.05,62.0
EVS01050,3,450,4,9,AC Level 1,Fast Charging,No,0.341054054054054,0.1081081081081081,37,1.158918918918919,61.39135135135136,150.0,0.75,0,0,9:00-18:00,0.0416,61.39,18.62,8.18,34.0,0.3411,1.16,Unknown,148,2.0,0.0,444,25493.07,11200.27,0.1382488479262673,0.1540676745860331,0.1081081081081081,0.0677,Healthy Stable,3733.42,12.33
EVS01051,6,300,7,12,AC Level 1,Fast Charging,Yes,0.1733330188679245,0.0849056603773584,107,1.836556603773585,61.816074766355136,50.0,0.8571428571428571,0,0,9:00-18:00,0.0556,61.82,16.57,6.3,98.0,0.1733,1.82,Unknown,963,3.0,0.0,4664,187960.37,71411.14,0.4608294930875576,0.10007199424046076,0.0849056603773584,0.1983,Low Demand,11901.86,17.83
EVS01052,3,66,4,5,DC Fast Charger,Destination/AC,Yes,0.3513695652173913,0.0652173913043478,93,2.249565217391305,62.56655913978495,22.0,0.75,0,0,6:00-22:00,0.2672,62.57,17.59,2.16,75.0,0.3514,2.25,Unknown,558,3.0,0.0,3036,150466.74,18457.96,0.3963133640552995,0.015838732901367888,0.0652173913043478,0.1814,Healthy Stable,6152.65,31.0
EVS01053,4,1400,6,5,AC Level 2,Ultra-Fast Charging,No,0.257583495145631,0.0970873786407767,103,2.6364077669902914,61.82,350.0,0.6666666666666666,0,0,9:00-18:00,0.0128,61.82,18.06,6.12,97.0,0.2576,2.64,Unknown,1030,3.0,0.0,3811,191567.33,64921.93,0.44239631336405527,0.496040316774658,0.0970873786407767,0.1166,Healthy Stable,16230.48,25.75
EVS01054,4,1400,6,6,DC Fast Charger,Ultra-Fast Charging,Yes,0.2193238805970149,0.1691542288557214,203,3.686094527363184,52.11940886699507,350.0,0.6666666666666666,0,0,6:00-22:00,0.0162,52.12,17.15,7.19,173.0,0.2193,3.71,Unknown,6902,5.0,0.49,15075,699718.99,293572.56,0.9032258064516129,0.496040316774658,0.1691542288557214,0.3297,Healthy Stable,73393.14,50.75
EVS01055,2,44,3,9,DC Fast Charger,Destination/AC,Yes,0.48832,0.04,25,1.8704,58.5976,22.0,0.6666666666666666,0,0,9:00-18:00,0.4372,58.6,17.92,8.83,27.0,0.4883,1.87,Unknown,25,2.0,0.0,225,11199.08,5516.5,0.08294930875576037,0.007919366450683946,0.04,0.0476,Healthy Stable,2758.25,12.5
EVS01056,7,154,9,6,AC Level 1,Destination/AC,No,0.1493768844221105,0.1105527638190954,200,2.134698492462312,62.4241,22.0,0.7777777777777778,0,0,9:00-18:00,0.1124,62.42,17.41,5.85,179.0,0.1494,2.13,Unknown,4400,4.0,0.0,11940,692852.33,232971.29,0.8894009216589862,0.04751619870410367,0.1105527638190954,0.3905,Low Demand,33281.61,28.57
EVS01057,3,450,5,3,AC Level 1,Fast Charging,Yes,0.3329643835616438,0.0821917808219178,73,2.393835616438356,59.93328767123288,150.0,0.6,0,0,6:00-22:00,0.0402,59.93,17.49,6.61,89.0,0.333,2.39,Unknown,438,3.0,0.0,1898,93194.79,35215.2,0.30414746543778803,0.1540676745860331,0.0821917808219178,0.1237,Healthy Stable,11738.4,24.33
EVS01058,6,2100,7,11,AC Level 1,Ultra-Fast Charging,No,0.1671888111888112,0.0769230769230769,143,2.153916083916084,60.18832167832168,350.0,0.8571428571428571,0,0,24/7,0.0078,60.19,15.94,2.93,142.0,0.1672,2.15,Unknown,1573,3.0,0.0,7293,325933.04,59928.44,0.6267281105990784,0.748020158387329,0.0769230769230769,0.1319,Overbuilt,9988.07,23.83
EVS01059,7,350,10,11,DC Fast Charger,Fast Charging,Yes,0.1295822222222222,0.0777777777777777,91,1.0237222222222222,53.82637362637362,50.0,0.7,0,0,6:00-22:00,0.0605,53.83,16.93,5.31,85.0,0.1296,1.02,Unknown,637,2.0,0.0,2250,138622.5,43526.7,0.3870967741935484,0.11807055435565153,0.0777777777777777,0.1623,Overbuilt,6218.1,13.0
EVS01060,1,150,1,8,AC Level 2,Fast Charging,No,0.9004485294117647,0.8088235294117647,68,5.8426470588235295,64.18279411764706,150.0,1.0,1,1,6:00-22:00,0.1081,64.18,16.57,3.37,66.0,0.9004,5.84,Unknown,3740,4.0,5.88,1224,76633.76,15601.92,0.28110599078341014,0.04607631389488841,0.8088235294117647,0.4268,Critical Congestion,15601.92,68.0
EVS01061,5,250,7,5,AC Level 2,Fast Charging,Yes,0.2142350746268656,0.1567164179104477,134,2.5104477611940297,64.2694776119403,50.0,0.7142857142857143,0,0,9:00-18:00,0.068,64.27,17.94,8.03,142.0,0.2142,2.51,Unknown,2814,3.0,0.0,4556,322167.62,144242.96,0.5852534562211982,0.08207343412526998,0.1567164179104477,0.2804,Healthy Stable,28848.59,26.8
EVS01062,5,250,8,15,AC Level 1,Fast Charging,Yes,0.2124883211678832,0.0656934306569343,138,2.465,63.28485507246376,50.0,0.625,0,0,9:00-18:00,0.0656,63.28,16.55,4.89,128.0,0.2125,2.48,Unknown,1242,3.0,0.0,6439,312947.73,92464.04,0.6036866359447005,0.08207343412526998,0.0656934306569343,0.2513,Healthy Stable,18492.81,27.6
EVS01063,6,900,7,11,AC Level 1,Fast Charging,Yes,0.1680967741935484,0.064516129032258,31,0.7774193548387097,60.513548387096776,150.0,0.8571428571428571,0,0,6:00-22:00,0.0178,60.51,15.49,6.68,38.0,0.1681,0.78,Unknown,62,3.0,0.0,310,14882.08,6420.1,0.11059907834101382,0.3160547156227501,0.064516129032258,0.0068,Overbuilt,1070.02,5.17
EVS01064,2,300,3,6,AC Level 1,Fast Charging,Yes,0.5345114503816794,0.3435114503816794,131,7.437709923664122,64.14083969465649,150.0,0.6666666666666666,1,1,6:00-22:00,0.0593,64.14,18.27,4.49,131.0,0.5345,7.44,Unknown,5895,8.0,12.98,6550,313612.69,77138.04,0.5714285714285715,0.10007199424046076,0.3435114503816794,0.346,Critical Congestion,38569.02,65.5
EVS01065,4,88,5,8,AC Level 2,Destination/AC,Yes,0.2585671641791045,0.1343283582089552,135,2.7607089552238806,61.59644444444445,22.0,0.8,0,0,9:00-18:00,0.1953,61.6,17.3,6.54,139.0,0.2586,2.75,Unknown,2430,3.0,0.0,4958,313030.03,118313.96,0.5898617511520737,0.023758099352051837,0.1343283582089552,0.2849,Healthy Stable,29578.49,33.75
EVS01066,5,1750,6,8,AC Level 1,Ultra-Fast Charging,Yes,0.2093192307692307,0.0641025641025641,78,1.4938461538461538,62.79615384615385,350.0,0.8333333333333334,0,0,9:00-18:00,0.01,62.8,17.68,6.98,78.0,0.2093,1.49,Unknown,390,2.0,0.0,1404,107575.88,42474.9,0.3271889400921659,0.6220302375809935,0.0641025641025641,0.0321,Healthy Stable,8494.98,15.6
EVS01067,5,110,6,15,AC Level 2,Destination/AC,Yes,0.2014244444444444,0.1666666666666666,180,3.010777777777778,60.427277777777775,22.0,0.8333333333333334,0,0,9:00-18:00,0.1573,60.43,16.7,2.05,167.0,0.2014,3.01,Unknown,5400,3.0,0.56,9900,541157.58,66290.4,0.7972350230414746,0.03167746580273578,0.1666666666666666,0.3792,Healthy Stable,13258.08,36.0
EVS01068,2,700,3,16,AC Level 1,Ultra-Fast Charging,No,0.5094422018348624,0.3302752293577982,109,5.803761467889909,61.13311926605505,350.0,0.6666666666666666,0,1,6:00-22:00,0.0244,61.13,17.21,6.86,120.0,0.5094,5.8,Unknown,3924,5.0,8.26,3597,204418.6,81513.47,0.47004608294930883,0.244060475161987,0.3302752293577982,0.2713,Healthy Stable,40756.74,54.5
EVS01069,2,44,2,8,DC Fast Charger,Destination/AC,Yes,0.5182626865671641,0.2388059701492537,67,3.48044776119403,62.192089552238805,22.0,1.0,1,0,6:00-22:00,0.3729,62.19,16.23,4.44,70.0,0.5183,3.48,Unknown,1072,3.0,4.48,1139,72877.51,19913.07,0.2764976958525346,0.007919366450683946,0.2388059701492537,0.2045,Healthy Stable,9956.54,33.5
EVS01070,6,132,10,6,DC Fast Charger,Destination/AC,Yes,0.180325,0.05,20,0.4429999999999999,64.91749999999999,22.0,0.6,0,0,6:00-22:00,0.1064,64.92,14.53,3.23,16.0,0.1803,0.44,Unknown,20,2.0,0.0,140,5810.28,1292.4,0.05990783410138249,0.03959683225341972,0.05,0.036,Low Demand,215.4,3.33
EVS01071,5,110,6,11,AC Level 2,Destination/AC,Yes,0.2016558333333333,0.1166666666666666,120,2.453333333333333,60.4975,22.0,0.8333333333333334,0,0,24/7,0.1567,60.5,16.67,5.44,126.0,0.2017,2.45,Unknown,1680,3.0,0.0,4440,239985.96,78379.2,0.5207373271889402,0.03167746580273578,0.1166666666666666,0.2486,Healthy Stable,15675.84,24.0
EVS01072,2,700,4,3,AC Level 1,Ultra-Fast Charging,Yes,0.5186553191489361,0.1702127659574468,47,2.8738297872340426,62.25148936170213,350.0,0.5,1,0,6:00-22:00,0.0247,62.25,17.45,3.58,49.0,0.5187,2.87,Unknown,376,3.0,2.13,893,38553.87,7913.86,0.18433179723502305,0.244060475161987,0.1702127659574468,0.093,Healthy Stable,3956.93,23.5
EVS01073,3,450,6,6,AC Level 1,Fast Charging,Yes,0.3320022058823529,0.2794117647058823,136,4.433382352941177,59.76029411764706,150.0,0.5,0,0,6:00-22:00,0.0407,59.76,17.85,4.75,139.0,0.332,4.43,Unknown,5168,4.0,2.94,6392,330120.69,87807.04,0.5944700460829493,0.1540676745860331,0.2794117647058823,0.3187,Healthy Stable,29269.01,45.33
EVS01074,3,450,4,11,AC Level 2,Fast Charging,No,0.3403182795698924,0.1182795698924731,93,3.4635483870967745,61.25677419354839,150.0,0.75,0,0,9:00-18:00,0.0396,61.26,17.59,7.52,101.0,0.3403,3.46,Unknown,1023,3.0,0.0,2418,152129.77,65033.97,0.3963133640552995,0.1540676745860331,0.1182795698924731,0.175,Healthy Stable,21677.99,31.0
EVS01075,5,110,9,7,AC Level 2,Destination/AC,No,0.1967172043010752,0.1075268817204301,94,1.8868279569892472,58.386489361702125,22.0,0.5555555555555556,0,0,24/7,0.1573,58.39,16.19,7.29,92.0,0.1967,1.88,Unknown,940,4.0,1.06,2976,141564.23,63729.18,0.40092165898617516,0.03167746580273578,0.1075268817204301,0.197,Low Demand,12745.84,18.8
EVS01076,2,700,4,16,DC Fast Charger,Ultra-Fast Charging,Yes,0.4260076923076923,0.0769230769230769,39,2.1415384615384614,51.12102564102564,350.0,0.5,0,0,9:00-18:00,0.0343,51.12,16.55,6.93,42.0,0.426,2.14,Unknown,117,2.0,0.0,585,25169.47,10536.24,0.14746543778801843,0.244060475161987,0.0769230769230769,0.0409,Healthy Stable,5268.12,19.5
EVS01077,8,1200,10,9,AC Level 2,Fast Charging,No,0.1287448275862069,0.0620689655172413,146,1.397137931034483,61.37602739726027,150.0,0.8,0,0,24/7,0.0144,61.38,17.29,3.88,132.0,0.1287,1.41,Unknown,1314,3.0,0.0,6815,366108.04,82112.05,0.6405529953917051,0.4240460763138949,0.0620689655172413,0.1962,Overbuilt,10264.01,18.25
EVS01078,1,50,2,10,AC Level 1,Fast Charging,Yes,0.9106071428571428,0.8035714285714286,56,4.016071428571428,64.3144642857143,50.0,0.5,1,1,9:00-18:00,0.3535,64.31,18.02,6.12,42.0,0.9106,4.02,Unknown,2520,3.0,0.0,952,56513.24,19176.64,0.22580645161290322,0.010079193664506839,0.8035714285714286,0.4097,Critical Congestion,19176.64,56.0
EVS01079,6,2100,8,5,DC Fast Charger,Ultra-Fast Charging,Yes,0.1536977777777778,0.0888888888888888,90,1.6152222222222223,55.33111111111111,350.0,0.75,0,0,24/7,0.01,55.33,16.31,4.84,83.0,0.1537,1.62,Unknown,720,2.0,0.0,2700,132106.77,39218.4,0.3824884792626728,0.748020158387329,0.0888888888888888,0.0389,Overbuilt,6536.4,15.0
EVS01080,4,1400,9,3,AC Level 1,Ultra-Fast Charging,Yes,0.25233984375,0.1328125,128,3.424140625,60.56078125,350.0,0.4444444444444444,0,0,6:00-22:00,0.0122,60.56,16.82,4.33,152.0,0.2523,3.42,Unknown,2176,3.0,0.0,7040,275609.86,70942.72,0.5576036866359447,0.496040316774658,0.1328125,0.177,Healthy Stable,17735.68,32.0
EVS01081,1,150,1,9,DC Fast Charger,Fast Charging,Yes,0.8135497206703911,0.7318435754189944,179,8.593296089385476,53.61614525139665,150.0,1.0,1,1,24/7,0.1439,53.62,16.52,6.41,166.0,0.8135,8.59,Unknown,23449,6.0,13.97,9487,529176.45,205413.24,0.7926267281105991,0.04607631389488841,0.7318435754189944,0.6006,Critical Congestion,205413.24,179.0
EVS01082,8,176,10,14,AC Level 1,Destination/AC,No,0.1252611111111111,0.0694444444444444,217,2.2511574074074074,59.84815668202765,22.0,0.8,0,0,24/7,0.0998,59.85,16.85,5.02,178.0,0.1253,2.25,Unknown,3255,4.0,0.0,17496,790019.57,235219.68,0.967741935483871,0.05543556515478762,0.0694444444444444,0.4038,Low Demand,29402.46,27.12
EVS01083,2,100,3,16,AC Level 1,Fast Charging,No,0.5219076433121019,0.3566878980891719,158,6.7794904458598735,62.718227848101264,50.0,0.6666666666666666,1,1,6:00-22:00,0.163,62.72,16.47,2.02,173.0,0.5219,6.77,Unknown,8848,5.0,10.76,9420,408468.31,50093.99,0.695852534562212,0.028077753779697623,0.3566878980891719,0.4154,Critical Congestion,25047.0,79.0
EVS01084,4,600,5,4,DC Fast Charger,Fast Charging,No,0.2265225490196078,0.1078431372549019,102,2.38156862745098,54.36588235294117,150.0,0.8,0,0,9:00-18:00,0.0386,54.37,17.88,4.23,106.0,0.2265,2.38,Unknown,1122,3.0,0.0,3876,185984.56,44005.86,0.4377880184331797,0.20806335493160547,0.1078431372549019,0.1766,Healthy Stable,11001.46,25.5
EVS01085,2,700,3,12,AC Level 1,Ultra-Fast Charging,Yes,0.5194877551020408,0.1224489795918367,49,2.5646938775510204,62.33959183673469,350.0,0.6666666666666666,1,0,24/7,0.0257,62.34,17.81,6.74,48.0,0.5195,2.56,Unknown,294,2.0,0.0,931,42772.05,16185.19,0.1935483870967742,0.244060475161987,0.1224489795918367,0.0776,Healthy Stable,8092.6,24.5
EVS01086,2,44,2,4,AC Level 2,Destination/AC,No,0.5203274285714286,0.3714285714285714,177,7.141257142857143,61.74757062146893,22.0,1.0,1,1,9:00-18:00,0.3997,61.75,17.61,4.49,153.0,0.5203,7.1,Unknown,11505,6.0,10.17,11025,545474.3,139203.75,0.783410138248848,0.007919366450683946,0.3714285714285714,0.4604,Critical Congestion,69601.88,88.5
EVS01087,5,250,8,4,AC Level 2,Fast Charging,Yes,0.2044087248322147,0.1140939597315436,150,2.8323489932885906,60.9144,50.0,0.625,0,0,6:00-22:00,0.0706,60.91,17.28,6.91,147.0,0.2044,2.83,Unknown,2550,2.0,0.0,8791,386220.81,154407.21,0.6589861751152074,0.08207343412526998,0.1140939597315436,0.2928,Healthy Stable,30881.44,30.0
EVS01088,3,450,5,6,DC Fast Charger,Fast Charging,No,0.2860638190954773,0.2311557788944723,200,4.863040201005025,51.2336,150.0,0.6,0,0,6:00-22:00,0.0536,51.23,17.25,6.69,178.0,0.2861,4.85,Unknown,9200,5.0,4.5,11542,686462.24,266260.01,0.8894009216589862,0.1540676745860331,0.2311557788944723,0.4174,Healthy Stable,88753.34,66.67
EVS01089,7,154,9,10,AC Level 1,Destination/AC,No,0.1494141666666666,0.05,120,1.8060833333333333,62.75441666666666,22.0,0.7777777777777778,0,0,6:00-22:00,0.1112,62.75,17.61,6.7,122.0,0.1494,1.81,Unknown,720,3.0,0.0,5880,253539.36,96508.8,0.5207373271889402,0.04751619870410367,0.05,0.2188,Low Demand,13786.97,17.14
EVS01090,3,450,5,13,AC Level 2,Fast Charging,No,0.334653488372093,0.0697674418604651,43,1.6474418604651164,60.23813953488373,150.0,0.6,0,0,9:00-18:00,0.0419,60.24,18.39,4.13,38.0,0.3347,1.65,Unknown,129,2.0,0.0,731,34003.02,7644.97,0.16589861751152074,0.1540676745860331,0.0697674418604651,0.0635,Healthy Stable,2548.32,14.33
EVS01091,1,150,1,4,AC Level 2,Fast Charging,No,0.8810081818181817,0.8,110,7.172272727272728,60.39418181818181,150.0,1.0,1,1,6:00-22:00,0.1142,60.39,16.73,5.96,97.0,0.881,7.17,Unknown,9680,6.0,10.91,3850,202384.6,72063.2,0.4746543778801844,0.04607631389488841,0.8,0.5006,Critical Congestion,72063.2,110.0
EVS01092,5,110,9,4,AC Level 1,Destination/AC,Yes,0.2018378947368421,0.1052631578947368,95,1.7805263157894735,60.55147368421053,22.0,0.5555555555555556,0,0,9:00-18:00,0.1535,60.55,16.41,6.39,88.0,0.2018,1.78,Unknown,950,4.0,0.0,3230,148084.01,57668.8,0.4055299539170507,0.03167746580273578,0.1052631578947368,0.198,Healthy Stable,11533.76,19.0
EVS01093,6,300,8,16,AC Level 2,Fast Charging,No,0.1690966216216216,0.1013513513513513,148,2.550067567567568,60.87567567567568,50.0,0.75,0,0,9:00-18:00,0.0573,60.88,16.81,3.08,154.0,0.1691,2.55,Unknown,2220,3.0,0.0,7400,368157.84,67535.36,0.6497695852534563,0.10007199424046076,0.1013513513513513,0.2804,Low Demand,11255.89,24.67
EVS01094,4,88,8,13,AC Level 1,Destination/AC,No,0.24572375,0.075,80,1.892,58.97375,22.0,0.5,0,0,24/7,0.1955,58.97,15.93,6.82,79.0,0.2457,1.89,Unknown,480,3.0,0.0,2000,101954.96,43642.4,0.33640552995391704,0.023758099352051837,0.075,0.1598,Healthy Stable,10910.6,20.0
EVS01095,1,22,3,15,AC Level 1,Destination/AC,No,0.8874387096774193,0.8064516129032258,62,7.087903225806452,61.86838709677419,22.0,0.3333333333333333,1,1,9:00-18:00,0.8294,61.87,17.89,4.2,69.0,0.8874,7.09,Unknown,3100,8.0,14.52,1426,68775.48,16162.78,0.2534562211981567,0.0,0.8064516129032258,0.424,Critical Congestion,16162.78,62.0
EVS01096,6,132,7,9,AC Level 1,Destination/AC,No,0.1733027027027027,0.054054054054054,37,0.5913513513513513,62.38972972972973,22.0,0.8571428571428571,0,0,6:00-22:00,0.1264,62.39,16.83,7.02,28.0,0.1733,0.59,Unknown,74,3.0,0.0,481,23040.94,9607.79,0.1382488479262673,0.03959683225341972,0.054054054054054,0.069,Low Demand,1601.3,6.17
EVS01097,6,300,8,13,AC Level 1,Fast Charging,No,0.1677217647058823,0.0941176470588235,171,2.4798529411764707,60.0266081871345,50.0,0.75,0,0,9:00-18:00,0.0583,60.03,16.9,5.34,152.0,0.1677,2.47,Unknown,2736,3.0,1.17,7990,491176.92,155252.5,0.7557603686635945,0.10007199424046076,0.0941176470588235,0.3199,Low Demand,25875.42,28.5
