Station_ID,Number_of_Chargers,Max_Station_Power_kW,Parking_Spots,Station_Age_Years,Charger_Type,Station_Type,Renewable_Energy_Source,Avg_Utilization,Congestion_Freq,Total_Sessions,Avg_Wait_Time,Avg_Session_Duration,Power_per_Charger,Charger_to_Parking_Ratio,Target_High_Util,Target_High_Congestion
EVS01675,4,1400,5,6,AC Level 2,Ultra-Fast Charging,No,0.25304179104477614,0.1417910447761194,134,3.0882835820895522,60.73082089552239,350.0,0.8,0,0
EVS01676,6,900,9,6,AC Level 2,Fast Charging,No,0.1620957055214724,0.147239263803681,164,2.775950920245399,57.99859756097561,150.0,0.6666666666666666,0,0
EVS01677,7,1050,10,13,DC Fast Charger,Fast Charging,Yes,0.13510526315789476,0.0,38,0.6671052631578948,56.7428947368421,150.0,0.7,0,0
EVS01678,2,44,2,4,DC Fast Charger,Destination/AC,Yes,0.538663953488372,0.2558139534883721,86,3.322674418604651,64.65581395348836,22.0,1.0,1,0
EVS01679,1,22,1,11,AC Level 1,Destination/AC,No,0.8952778443113772,0.8263473053892215,167,8.077125748502995,61.31185628742515,22.0,1.0,1,1
EVS01680,3,450,4,5,AC Level 1,Fast Charging,Yes,0.34905923076923073,0.16923076923076924,130,3.268076923076923,62.830615384615385,150.0,0.75,0,0
EVS01681,7,1050,10,11,AC Level 2,Fast Charging,No,0.1450473372781065,0.08875739644970414,169,2.4114792899408286,60.91905325443787,150.0,0.7,0,0
EVS01682,3,450,5,12,AC Level 2,Fast Charging,No,0.3753684210526316,0.0,19,1.0089473684210526,67.56736842105263,150.0,0.6,0,0
EVS01683,4,1400,6,13,AC Level 2,Ultra-Fast Charging,Yes,0.27655555555555555,0.037037037037037035,27,0.6392592592592593,66.37296296296296,350.0,0.6666666666666666,0,0
EVS01684,6,900,9,11,DC Fast Charger,Fast Charging,No,0.1501204918032787,0.07377049180327869,123,2.201065573770492,53.60260162601626,150.0,0.6666666666666666,0,0
EVS01685,7,1050,9,15,DC Fast Charger,Fast Charging,Yes,0.11918157894736843,0.09210526315789473,76,1.013421052631579,50.05736842105264,150.0,0.7777777777777778,0,0
EVS01686,6,2100,8,8,DC Fast Charger,Ultra-Fast Charging,Yes,0.14863086419753085,0.037037037037037035,81,1.8261728395061727,53.50530864197531,350.0,0.75,0,0
EVS01687,1,50,3,3,DC Fast Charger,Fast Charging,Yes,0.8241959183673471,0.7040816326530612,98,7.381734693877551,53.22091836734693,50.0,0.3333333333333333,1,1
EVS01688,4,1400,7,7,AC Level 2,Ultra-Fast Charging,Yes,0.23212875,0.0875,80,1.891625,55.71062500000001,350.0,0.5714285714285714,0,0
EVS01689,1,50,2,10,AC Level 2,Fast Charging,Yes,0.8845055865921788,0.8324022346368715,179,9.064189944134078,62.12983240223463,50.0,0.5,1,1
EVS01690,3,1050,5,12,DC Fast Charger,Ultra-Fast Charging,No,0.28672,0.02857142857142857,35,0.968857142857143,51.61028571428571,350.0,0.6,0,0
EVS01691,2,44,4,16,AC Level 2,Destination/AC,Yes,0.5252541095890411,0.3424657534246575,146,6.2775342465753425,63.031780821917806,22.0,0.5,1,1
EVS01692,4,1400,5,13,AC Level 1,Ultra-Fast Charging,Yes,0.25259805194805196,0.2077922077922078,155,4.202824675324676,60.23154838709677,350.0,0.8,0,0
EVS01693,1,22,2,14,AC Level 1,Destination/AC,No,0.8845967479674797,0.8455284552845529,125,8.044837398373984,60.64544,22.0,0.5,1,1
EVS01694,3,450,4,5,AC Level 1,Fast Charging,Yes,0.32903521126760565,0.1267605633802817,71,2.258450704225352,59.22605633802817,150.0,0.75,0,0
EVS01695,1,50,1,14,AC Level 1,Fast Charging,Yes,0.85252,0.75,40,4.0705,57.4465,50.0,1.0,1,1
EVS01696,3,66,4,12,AC Level 1,Destination/AC,Yes,0.3441744,0.208,126,4.36772,61.45944444444445,22.0,0.75,0,0
EVS01697,1,150,2,5,AC Level 1,Fast Charging,No,0.8795823008849557,0.7876106194690266,113,6.696460176991151,60.08654867256637,150.0,0.5,1,1
EVS01698,4,88,5,4,AC Level 2,Destination/AC,No,0.26582564102564105,0.10256410256410256,39,1.0633333333333332,63.79769230769231,22.0,0.8,0,0
EVS01699,3,150,6,13,DC Fast Charger,Fast Charging,No,0.2940206349206349,0.031746031746031744,64,2.1473809523809524,52.09703125,50.0,0.5,0,0
EVS01700,4,88,8,13,AC Level 1,Destination/AC,No,0.2622488636363636,0.19318181818181818,177,3.899602272727273,62.58367231638418,22.0,0.5,0,0
EVS01701,1,50,2,7,AC Level 2,Fast Charging,Yes,0.8685338235294118,0.7352941176470589,68,5.66735294117647,57.506911764705876,50.0,0.5,1,1
EVS01702,8,2800,10,13,DC Fast Charger,Ultra-Fast Charging,Yes,0.11095833333333334,0.020833333333333332,48,0.6116666666666667,53.258125,350.0,0.8,0,0
EVS01703,3,66,6,4,AC Level 1,Destination/AC,No,0.3308455882352941,0.19852941176470587,137,3.8724999999999996,59.1163503649635,22.0,0.5,0,0
EVS01704,3,150,4,15,DC Fast Charger,Fast Charging,Yes,0.2996255319148936,0.06382978723404255,47,1.5093617021276595,53.933617021276596,50.0,0.75,0,0
EVS01705,7,1050,9,7,AC Level 1,Fast Charging,No,0.15238782051282052,0.08333333333333333,158,2.579102564102564,63.19379746835443,150.0,0.7777777777777778,0,0
EVS01706,1,150,1,3,AC Level 1,Fast Charging,No,0.8811211180124223,0.8385093167701864,163,8.612857142857143,60.90122699386503,150.0,1.0,1,1
EVS01707,3,150,5,7,AC Level 1,Fast Charging,No,0.339663687150838,0.2905027932960894,181,5.103631284916202,60.46419889502763,50.0,0.6,0,1
EVS01708,3,450,6,8,AC Level 2,Fast Charging,Yes,0.35315927835051547,0.29381443298969073,194,5.54360824742268,63.56881443298969,150.0,0.5,0,1
EVS01709,6,132,10,10,AC Level 2,Destination/AC,Yes,0.15347291666666665,0.020833333333333332,48,1.0531249999999999,55.25,22.0,0.6,0,0
EVS01710,3,66,5,10,AC Level 2,Destination/AC,Yes,0.3305825,0.075,40,1.7035,59.5055,22.0,0.6,0,0
EVS01711,7,154,9,13,AC Level 1,Destination/AC,No,0.1534,0.13114754098360656,61,1.0408196721311476,64.42508196721312,22.0,0.7777777777777778,0,0
EVS01712,3,1050,5,6,AC Level 2,Ultra-Fast Charging,Yes,0.3469333333333333,0.18627450980392157,102,3.8351960784313723,62.44764705882353,350.0,0.6,0,0
EVS01713,1,350,1,5,AC Level 2,Ultra-Fast Charging,Yes,0.8893592105263158,0.8421052631578947,152,8.72703947368421,60.21881578947369,350.0,1.0,1,1
EVS01714,1,22,2,7,AC Level 1,Destination/AC,Yes,0.8816472222222222,0.7777777777777778,145,7.958368055555557,61.40662068965516,22.0,0.5,1,1
EVS01715,4,600,6,13,AC Level 1,Fast Charging,No,0.2506381679389313,0.09923664122137404,133,3.2116030534351148,59.2490977443609,150.0,0.6666666666666666,0,0
EVS01716,5,110,9,7,AC Level 2,Destination/AC,No,0.2102551948051948,0.15584415584415584,155,2.7488636363636365,62.67051612903226,22.0,0.5555555555555556,0,0
EVS01717,3,450,4,16,AC Level 1,Fast Charging,No,0.3380112781954887,0.17293233082706766,133,3.5751127819548874,60.841879699248125,150.0,0.75,0,0
EVS01718,3,150,6,10,AC Level 2,Fast Charging,Yes,0.34075609756097563,0.07317073170731707,82,2.0223170731707314,61.33536585365854,50.0,0.5,0,0
EVS01719,1,22,1,3,AC Level 1,Destination/AC,No,0.8630881720430108,0.7311827956989247,93,6.67494623655914,58.32043010752688,22.0,1.0,1,1
EVS01720,3,1050,4,6,AC Level 1,Ultra-Fast Charging,Yes,0.3275355769230769,0.14423076923076922,104,3.7172115384615383,58.957115384615385,350.0,0.75,0,0
EVS01721,2,300,4,6,DC Fast Charger,Fast Charging,Yes,0.44451875,0.09375,32,1.41,53.3421875,150.0,0.5,0,0
EVS01722,2,700,5,12,AC Level 2,Ultra-Fast Charging,Yes,0.49646232876712326,0.2945205479452055,148,5.97054794520548,59.178445945945946,350.0,0.4,0,1
EVS01723,5,250,8,7,AC Level 2,Fast Charging,No,0.2073984375,0.09375,128,2.4234375,62.221484375,50.0,0.625,0,0
EVS01724,5,1750,10,7,AC Level 2,Ultra-Fast Charging,Yes,0.20347580645161292,0.12903225806451613,125,2.732741935483871,60.55512,350.0,0.5,0,0
EVS01725,2,300,3,3,AC Level 2,Fast Charging,No,0.5337465909090909,0.32954545454545453,88,5.662159090909091,64.04920454545454,150.0,0.6666666666666666,1,1
EVS01726,3,1050,4,4,DC Fast Charger,Ultra-Fast Charging,No,0.2773235714285714,0.18571428571428572,140,3.943571428571429,49.918,350.0,0.75,0,0
EVS01727,6,132,9,3,DC Fast Charger,Destination/AC,No,0.17487671957671955,0.1111111111111111,191,2.8862698412698413,62.295811518324605,22.0,0.6666666666666666,0,0
EVS01728,4,1400,7,11,DC Fast Charger,Ultra-Fast Charging,No,0.2262359649122807,0.07894736842105263,116,2.4771491228070173,53.360517241379306,350.0,0.5714285714285714,0,0
EVS01729,5,110,8,13,AC Level 2,Destination/AC,No,0.19834719101123593,0.1348314606741573,90,2.0855056179775278,58.842666666666666,22.0,0.625,0,0
EVS01730,4,600,8,12,AC Level 2,Fast Charging,Yes,0.24688235294117647,0.058823529411764705,34,0.9791176470588235,59.25323529411765,150.0,0.5,0,0
EVS01731,8,1200,9,15,AC Level 2,Fast Charging,No,0.12575133333333333,0.08,150,1.4363333333333332,60.36226666666667,150.0,0.8888888888888888,0,0
EVS01732,1,50,2,3,DC Fast Charger,Fast Charging,Yes,0.8208505555555555,0.7444444444444445,181,9.270805555555556,54.05292817679558,50.0,0.5,1,1
EVS01733,4,1400,6,10,AC Level 1,Ultra-Fast Charging,Yes,0.2591593103448276,0.13793103448275862,146,3.0802758620689654,61.772739726027396,350.0,0.6666666666666666,0,0
EVS01734,2,700,3,16,AC Level 1,Ultra-Fast Charging,No,0.4958384146341463,0.3780487804878049,165,6.996585365853659,59.16375757575758,350.0,0.6666666666666666,0,1
EVS01735,3,150,6,13,AC Level 2,Fast Charging,No,0.35672420382165604,0.27388535031847133,157,5.115859872611465,64.20968152866241,50.0,0.5,0,0
EVS01736,1,22,1,4,AC Level 1,Destination/AC,Yes,0.9032905405405406,0.8783783783783784,148,8.570337837837839,62.626621621621624,22.0,1.0,1,1
EVS01737,4,600,7,4,AC Level 1,Fast Charging,No,0.25488627450980395,0.08823529411764706,103,2.1079901960784313,60.5790291262136,150.0,0.5714285714285714,0,0
EVS01738,7,2450,9,4,DC Fast Charger,Ultra-Fast Charging,Yes,0.1308969696969697,0.09090909090909091,33,0.38515151515151513,54.97545454545455,350.0,0.7777777777777778,0,0
EVS01739,4,1400,6,5,AC Level 2,Ultra-Fast Charging,No,0.2397375,0.0,16,0.789375,57.536875,350.0,0.6666666666666666,0,0
EVS01740,6,2100,8,7,AC Level 1,Ultra-Fast Charging,No,0.16187884615384615,0.019230769230769232,52,0.8746153846153846,58.27961538461538,350.0,0.75,0,0
EVS01741,6,2100,8,8,AC Level 2,Ultra-Fast Charging,Yes,0.17270714285714286,0.08333333333333333,85,1.4392261904761905,61.44341176470588,350.0,0.75,0,0
EVS01742,5,750,6,14,AC Level 2,Fast Charging,No,0.19827519379844963,0.10077519379844961,129,2.6127131782945736,59.48139534883721,150.0,0.8333333333333334,0,0
EVS01743,1,50,1,3,DC Fast Charger,Fast Charging,No,0.8096966292134832,0.6853932584269663,89,7.281573033707865,53.75303370786517,50.0,1.0,1,1
EVS01744,6,132,9,11,DC Fast Charger,Destination/AC,No,0.182225,0.08333333333333333,12,0.37833333333333335,65.60333333333334,22.0,0.6666666666666666,0,0
EVS01745,1,350,1,8,AC Level 2,Ultra-Fast Charging,Yes,0.8717823529411765,0.6617647058823529,70,4.387279411764705,58.407000000000004,350.0,1.0,1,1
EVS01746,4,600,7,16,AC Level 2,Fast Charging,No,0.24917446808510638,0.19680851063829788,189,3.9147872340425534,59.48513227513228,150.0,0.5714285714285714,0,0
EVS01747,6,300,8,5,DC Fast Charger,Fast Charging,Yes,0.1474728323699422,0.1676300578034682,173,2.9172254335260117,53.09057803468208,50.0,0.75,0,0
EVS01748,2,300,4,16,DC Fast Charger,Fast Charging,Yes,0.42244666666666664,0.2,75,3.3046666666666664,50.69293333333333,150.0,0.5,0,0
EVS01749,5,750,10,15,AC Level 2,Fast Charging,No,0.20376849315068493,0.136986301369863,146,2.6545205479452054,61.13143835616439,150.0,0.5,0,0
EVS01750,8,176,10,4,DC Fast Charger,Destination/AC,No,0.12344222222222222,0.05185185185185185,135,1.7564444444444445,59.252,22.0,0.8,0,0
EVS01751,4,88,6,11,AC Level 1,Destination/AC,Yes,0.2540315789473684,0.20526315789473684,190,4.0440000000000005,60.96752631578947,22.0,0.6666666666666666,0,0
EVS01752,2,700,3,11,AC Level 1,Ultra-Fast Charging,Yes,0.5134046783625731,0.38596491228070173,172,6.9988596491228074,61.25040697674419,350.0,0.6666666666666666,1,1
EVS01753,4,600,7,7,AC Level 2,Fast Charging,Yes,0.25266030534351147,0.15267175572519084,131,3.2272519083969464,60.638625954198474,150.0,0.5714285714285714,0,0
EVS01754,6,132,9,16,DC Fast Charger,Destination/AC,No,0.17243846153846154,0.038461538461538464,78,1.2215384615384615,62.0774358974359,22.0,0.6666666666666666,0,0
EVS01755,6,2100,7,5,AC Level 2,Ultra-Fast Charging,No,0.16992748091603055,0.061068702290076333,133,1.7261450381679388,60.25511278195489,350.0,0.8571428571428571,0,0
EVS01756,3,450,7,3,AC Level 1,Fast Charging,Yes,0.3585333333333333,0.12698412698412698,63,1.7461904761904763,64.5352380952381,150.0,0.42857142857142855,0,0
EVS01757,4,88,8,9,DC Fast Charger,Destination/AC,Yes,0.24180327868852458,0.08196721311475409,61,1.822295081967213,58.03295081967214,22.0,0.5,0,0
EVS01758,5,750,8,16,AC Level 1,Fast Charging,No,0.20323739130434781,0.06956521739130435,115,2.0823478260869566,60.97052173913043,150.0,0.625,0,0
EVS01759,4,1400,5,11,AC Level 1,Ultra-Fast Charging,Yes,0.2612430769230769,0.13846153846153847,130,3.014153846153846,62.698230769230776,350.0,0.8,0,0
EVS01760,2,44,3,6,DC Fast Charger,Destination/AC,Yes,0.5211915254237288,0.2542372881355932,118,5.14457627118644,62.542457627118644,22.0,0.6666666666666666,1,0
EVS01761,2,100,2,5,DC Fast Charger,Fast Charging,No,0.4321445945945946,0.21621621621621623,74,3.602972972972973,51.85702702702703,50.0,1.0,0,0
EVS01762,2,300,2,11,DC Fast Charger,Fast Charging,Yes,0.4164333333333333,0.22727272727272727,66,4.429242424242424,49.9719696969697,150.0,1.0,0,0
EVS01763,3,450,5,3,AC Level 2,Fast Charging,Yes,0.3292333333333333,0.047619047619047616,21,0.659047619047619,59.26095238095238,150.0,0.6,0,0
EVS01764,7,2450,9,3,AC Level 2,Ultra-Fast Charging,Yes,0.13962279411764708,0.0661764705882353,136,1.6165441176470587,58.64161764705882,350.0,0.7777777777777778,0,0
EVS01765,1,150,1,15,AC Level 2,Fast Charging,No,0.8882691588785047,0.8504672897196262,107,8.818971962616823,60.927850467289716,150.0,1.0,1,1
EVS01766,5,750,7,11,AC Level 2,Fast Charging,No,0.1877616883116883,0.09090909090909091,155,3.026331168831169,55.965612903225804,150.0,0.7142857142857143,0,0
EVS01767,1,150,2,11,AC Level 1,Fast Charging,No,0.8982855670103094,0.8247422680412371,97,6.9420618556701035,61.931752577319585,150.0,0.5,1,1
EVS01768,3,150,4,14,AC Level 2,Fast Charging,No,0.3228244897959184,0.12244897959183673,99,2.8459183673469384,57.52131313131313,50.0,0.75,0,0
EVS01769,8,2800,10,15,AC Level 1,Ultra-Fast Charging,No,0.13657272727272726,0.09090909090909091,22,0.44681818181818184,65.55681818181819,350.0,0.8,0,0
EVS01770,8,1200,10,16,AC Level 2,Fast Charging,No,0.1190975,0.025,40,0.6214999999999999,57.16975,150.0,0.8,0,0
EVS01771,3,66,3,13,DC Fast Charger,Destination/AC,Yes,0.33975616438356165,0.0273972602739726,73,2.194794520547945,61.1572602739726,22.0,1.0,0,0
EVS01772,4,1400,6,15,AC Level 2,Ultra-Fast Charging,No,0.25687662337662337,0.06493506493506493,78,2.10461038961039,60.85923076923078,350.0,0.6666666666666666,0,0
EVS01773,2,100,3,11,AC Level 1,Fast Charging,No,0.5383076923076924,0.2153846153846154,66,2.740769230769231,63.845151515151514,50.0,0.6666666666666666,1,0
EVS01774,1,350,1,11,DC Fast Charger,Ultra-Fast Charging,No,0.7841023529411766,0.6470588235294118,85,6.352588235294118,51.56399999999999,350.0,1.0,1,1
EVS01775,5,250,9,9,AC Level 1,Fast Charging,No,0.19838142857142857,0.11428571428571428,140,2.5119285714285717,59.513571428571424,50.0,0.5555555555555556,0,0
EVS01776,4,1400,8,8,AC Level 2,Ultra-Fast Charging,No,0.2787818181818182,0.06060606060606061,33,0.7318181818181818,66.90848484848485,350.0,0.5,0,0
EVS01777,6,132,9,9,AC Level 2,Destination/AC,Yes,0.16516486486486487,0.08108108108108109,74,1.032837837837838,59.46,22.0,0.6666666666666666,0,0
EVS01778,2,100,2,12,DC Fast Charger,Fast Charging,No,0.42558,0.07692307692307693,65,1.8233846153846154,51.07015384615384,50.0,1.0,0,0
EVS01779,3,150,6,9,AC Level 1,Fast Charging,No,0.352185,0.08333333333333333,61,2.3998333333333335,62.35360655737705,50.0,0.5,0,0
EVS01780,7,350,10,7,DC Fast Charger,Fast Charging,Yes,0.12760296296296297,0.07407407407407407,136,1.803925925925926,53.20125,50.0,0.7,0,0
EVS01781,5,110,10,7,DC Fast Charger,Destination/AC,No,0.20944999999999997,0.14285714285714285,14,0.46071428571428574,62.83714285714286,22.0,0.5,0,0
EVS01782,2,700,3,4,AC Level 2,Ultra-Fast Charging,Yes,0.5482985294117647,0.20588235294117646,68,3.1627941176470586,66.0264705882353,350.0,0.6666666666666666,1,0
EVS01783,7,350,10,8,AC Level 2,Fast Charging,No,0.156116,0.0,25,0.49479999999999996,65.56519999999999,50.0,0.7,0,0
EVS01784,3,1050,5,4,DC Fast Charger,Ultra-Fast Charging,Yes,0.27381524390243905,0.3048780487804878,164,5.296524390243903,49.28689024390244,350.0,0.6,0,1
EVS01785,5,750,6,5,AC Level 1,Fast Charging,Yes,0.20639044117647057,0.07352941176470588,136,2.192941176470588,61.917132352941174,150.0,0.8333333333333334,0,0
EVS01786,4,200,8,13,AC Level 2,Fast Charging,Yes,0.2519047619047619,0.0,63,1.5303174603174603,60.45603174603175,50.0,0.5,0,0
EVS01787,7,350,9,16,AC Level 2,Fast Charging,Yes,0.14680555555555555,0.013888888888888888,72,0.7494444444444445,61.657777777777774,50.0,0.7777777777777778,0,0
EVS01788,2,300,3,11,AC Level 1,Fast Charging,No,0.50912,0.13333333333333333,30,1.594,61.09433333333333,150.0,0.6666666666666666,0,0
EVS01789,8,1200,9,15,DC Fast Charger,Fast Charging,No,0.1132795918367347,0.05102040816326531,98,1.1644897959183673,54.373571428571424,150.0,0.8888888888888888,0,0
EVS01790,5,110,7,9,AC Level 1,Destination/AC,No,0.19807910447761193,0.17164179104477612,134,2.9498507462686567,59.422985074626865,22.0,0.7142857142857143,0,0
EVS01791,1,150,2,12,AC Level 2,Fast Charging,Yes,0.8928082474226804,0.8041237113402062,97,8.87701030927835,61.0,150.0,0.5,1,1
EVS01792,4,200,9,7,AC Level 2,Fast Charging,Yes,0.2671701570680628,0.14136125654450263,192,3.521204188481675,63.786875,50.0,0.4444444444444444,0,0
EVS01793,2,100,5,5,AC Level 2,Fast Charging,Yes,0.44146823529411766,0.21176470588235294,85,3.5928235294117647,52.976470588235294,50.0,0.4,0,0
EVS01794,3,150,4,4,DC Fast Charger,Fast Charging,No,0.2893428571428571,0.07142857142857142,57,1.7957142857142858,51.167719298245615,50.0,0.75,0,0
EVS01795,1,150,1,8,AC Level 2,Fast Charging,Yes,0.9021964705882353,0.8352941176470589,86,7.137235294117646,61.32953488372093,150.0,1.0,1,1
EVS01796,6,2100,9,11,AC Level 2,Ultra-Fast Charging,Yes,0.16986964285714287,0.05357142857142857,56,0.8619642857142856,61.15339285714286,350.0,0.6666666666666666,0,0
EVS01797,6,900,9,8,AC Level 2,Fast Charging,No,0.17084010152284262,0.1065989847715736,197,2.7602030456852793,61.50258883248731,150.0,0.6666666666666666,0,0
EVS01798,4,88,6,6,AC Level 1,Destination/AC,Yes,0.2542756097560976,0.024390243902439025,41,1.011219512195122,61.02634146341463,22.0,0.6666666666666666,0,0
EVS01799,3,150,4,7,AC Level 2,Fast Charging,Yes,0.33929038461538463,0.0673076923076923,105,2.826394230769231,60.49028571428571,50.0,0.75,0,0
EVS01800,4,88,6,5,AC Level 2,Destination/AC,No,0.25547663551401867,0.07476635514018691,108,1.5828504672897197,60.74703703703704,22.0,0.6666666666666666,0,0
EVS01801,1,350,1,8,DC Fast Charger,Ultra-Fast Charging,No,0.8130969696969697,0.6060606060606061,33,2.503030303030303,54.71363636363636,350.0,1.0,1,1
EVS01802,7,154,10,4,DC Fast Charger,Destination/AC,No,0.13684719101123594,0.07865168539325842,89,1.0817977528089888,57.47404494382023,22.0,0.7,0,0
EVS01803,6,2100,7,11,AC Level 1,Ultra-Fast Charging,Yes,0.1654421052631579,0.07368421052631578,95,1.3976842105263159,59.55915789473684,350.0,0.8571428571428571,0,0
EVS01804,5,250,9,9,DC Fast Charger,Fast Charging,No,0.17640208333333332,0.0625,48,1.0545833333333334,52.918958333333336,50.0,0.5555555555555556,0,0
EVS01805,3,150,7,10,AC Level 2,Fast Charging,No,0.3450214285714286,0.023809523809523808,42,1.2361904761904763,62.104285714285716,50.0,0.42857142857142855,0,0
EVS01806,1,50,2,11,AC Level 2,Fast Charging,No,0.9306653846153845,0.8076923076923077,26,1.8980769230769232,68.28423076923077,50.0,0.5,1,1
EVS01807,5,750,8,3,DC Fast Charger,Fast Charging,Yes,0.1659764705882353,0.058823529411764705,17,0.39941176470588236,49.78882352941177,150.0,0.625,0,0
EVS01808,3,66,5,5,AC Level 1,Destination/AC,Yes,0.3530857142857143,0.15126050420168066,119,2.915126050420168,63.554621848739494,22.0,0.6,0,0
EVS01809,1,22,1,3,AC Level 2,Destination/AC,No,0.8761857142857142,0.7142857142857143,35,2.321142857142857,59.72942857142858,22.0,1.0,1,1
EVS01810,5,110,7,4,AC Level 1,Destination/AC,No,0.20762715231788081,0.16556291390728478,151,3.7486092715231787,62.28854304635762,22.0,0.7142857142857143,0,0
EVS01811,3,150,5,8,DC Fast Charger,Fast Charging,Yes,0.2800790322580645,0.06451612903225806,62,1.7409677419354839,50.413709677419355,50.0,0.6,0,0
EVS01812,5,250,6,10,AC Level 1,Fast Charging,Yes,0.2021075,0.1,120,2.49225,60.63258333333333,50.0,0.8333333333333334,0,0
EVS01813,4,600,7,14,AC Level 2,Fast Charging,Yes,0.25704375,0.140625,129,2.908828125,61.21124031007752,150.0,0.5714285714285714,0,0
EVS01814,3,1050,4,5,AC Level 2,Ultra-Fast Charging,No,0.33310265486725665,0.10619469026548672,113,2.73070796460177,59.958053097345136,350.0,0.75,0,0
EVS01815,4,1400,8,7,AC Level 2,Ultra-Fast Charging,Yes,0.2622929347826087,0.21739130434782608,185,4.1472554347826085,62.60989189189189,350.0,0.5,0,0
EVS01816,7,1050,10,16,DC Fast Charger,Fast Charging,No,0.11990833333333334,0.027777777777777776,36,0.4072222222222222,50.3625,150.0,0.7,0,0
