Station_ID,Date,Hour,Traffic_Volume,Average_Speed_kmh,Congestion_Level
EVS00691,2025-07-03,21,478,34.6,High
EVS01738,2025-04-25,12,284,42.6,Moderate
EVS03441,2024-07-04,18,1017,15.2,Severe
EVS04800,2024-12-27,21,580,32.7,High
EVS00956,2025-10-19,3,287,43.8,Low
EVS00877,2024-01-28,8,628,32.2,Moderate
EVS00689,2024-06-01,13,373,38.1,Moderate
EVS02861,2025-12-01,21,503,40.8,High
EVS00587,2024-10-15,17,761,27.3,Severe
EVS00444,2025-03-31,9,641,35.6,High
EVS03705,2024-03-30,3,288,42.8,Moderate
EVS03949,2024-03-23,14,247,37.5,Moderate
EVS01562,2025-05-11,7,516,30.9,High
EVS02900,2025-03-16,19,616,26.7,High
EVS03698,2025-09-07,0,269,38.8,Moderate
EVS00240,2025-07-04,16,940,24.0,Severe
EVS03162,2025-04-07,3,386,39.8,Moderate
EVS01412,2025-05-29,17,860,21.7,Severe
EVS02041,2024-02-07,18,899,13.9,Severe
EVS01764,2024-03-24,17,798,19.3,Severe
EVS03580,2025-10-04,6,470,39.2,Moderate
EVS02337,2025-09-06,8,603,32.1,High
EVS03782,2025-03-02,14,374,32.6,Moderate
EVS01564,2024-05-28,21,466,35.5,Moderate
EVS02698,2025-06-21,5,277,46.4,Low
EVS04536,2025-06-29,21,353,40.3,Moderate
EVS02173,2025-11-15,22,282,39.6,Moderate
EVS02873,2024-05-01,23,314,47.2,Moderate
EVS03345,2025-05-28,18,1175,12.0,Severe
EVS04560,2025-02-26,19,862,26.4,Severe
EVS03170,2025-02-09,19,557,27.1,High
EVS03050,2025-05-23,5,580,33.5,High
EVS04159,2024-11-24,12,358,42.7,Moderate
EVS04966,2024-04-21,20,451,43.9,Moderate
EVS04496,2025-06-25,21,707,31.6,Severe
EVS00622,2025-08-27,6,635,31.6,High
EVS03375,2024-01-01,20,771,36.2,Severe
EVS01633,2025-10-28,10,659,24.1,High
EVS02065,2024-07-02,11,470,27.6,High
EVS03214,2024-08-27,19,900,19.1,Severe
EVS00718,2025-05-24,12,267,41.8,Moderate
EVS03449,2025-04-01,21,784,24.0,Severe
EVS01443,2025-10-22,21,504,46.0,Moderate
EVS04087,2024-01-12,11,341,38.2,Moderate
EVS01848,2025-10-26,9,615,32.2,High
EVS00247,2025-10-01,12,342,40.2,Moderate
EVS02984,2025-11-02,14,287,36.7,Moderate
EVS03732,2025-01-04,19,660,29.4,Severe
EVS03074,2025-07-06,17,416,42.6,Moderate
EVS03881,2024-12-09,16,654,39.3,High
EVS04005,2025-03-28,20,854,21.8,Severe
EVS00207,2024-04-04,21,669,25.4,High
EVS00011,2024-09-18,6,456,31.8,Moderate
EVS01113,2025-02-01,2,220,45.6,Low
EVS01116,2024-01-13,23,285,40.7,Low
EVS02808,2024-12-31,19,1137,14.4,Severe
EVS01135,2024-06-02,18,843,17.5,Severe
EVS01815,2025-10-16,17,970,13.1,Severe
EVS02255,2025-10-10,21,353,45.8,Moderate
EVS02992,2024-05-03,2,286,41.7,Low
EVS04988,2025-06-06,12,389,43.5,Moderate
EVS03429,2024-02-03,14,221,43.7,Moderate
EVS01310,2025-01-13,0,285,39.6,Low
EVS01737,2024-05-01,0,397,35.2,Moderate
EVS00213,2024-10-12,10,510,30.0,High
EVS02091,2025-12-23,16,773,26.5,Severe
EVS02939,2025-03-08,6,347,41.2,Moderate
EVS04755,2025-05-15,12,348,37.8,Moderate
EVS01318,2025-02-19,10,691,31.0,High
EVS01205,2025-08-09,5,290,44.5,Low
EVS00084,2025-08-23,22,255,46.0,Low
EVS02863,2025-04-14,14,387,36.0,Moderate
EVS04984,2025-10-13,21,374,37.9,Moderate
EVS01845,2024-08-14,19,722,23.4,Severe
EVS02493,2024-05-27,6,613,31.0,High
EVS00291,2025-01-21,19,1065,13.7,Severe
EVS02844,2025-05-26,21,738,28.3,Severe
EVS01044,2024-11-24,19,617,27.7,High
EVS00075,2025-11-30,13,218,54.3,Low
EVS03406,2024-04-17,7,697,25.6,High
EVS00731,2024-11-03,9,561,35.4,High
EVS00505,2025-03-26,21,692,23.9,High
EVS01132,2024-10-16,7,1197,12.0,Severe
EVS00683,2025-07-04,1,342,47.8,Moderate
EVS03109,2025-07-14,18,1249,12.0,Severe
EVS01315,2025-03-30,20,532,30.9,High
EVS03347,2024-02-20,0,328,41.1,Moderate
EVS02722,2025-07-05,13,274,43.3,Moderate
EVS01751,2025-10-16,12,308,45.9,Low
EVS00959,2025-01-06,10,730,22.5,Severe
EVS03356,2024-02-25,0,312,45.3,Low
EVS02620,2024-06-06,2,357,35.6,Moderate
EVS03593,2024-03-01,13,514,41.2,Moderate
EVS02535,2024-03-19,13,357,41.4,Moderate
EVS03994,2025-12-19,19,870,25.2,Severe
EVS02744,2024-10-13,12,373,36.6,Low
EVS04059,2025-03-25,14,387,38.3,Moderate
EVS02744,2025-08-15,17,845,23.7,Severe
EVS04820,2024-03-22,9,666,32.8,High
EVS04267,2025-06-20,14,396,42.7,Moderate
EVS01251,2024-10-08,17,1179,12.0,Severe
EVS03629,2024-09-11,6,588,33.6,High
EVS00655,2025-07-04,14,334,32.0,Moderate
EVS04555,2024-02-12,16,693,17.4,High
EVS01716,2024-08-01,4,387,41.5,Moderate
EVS02383,2025-12-10,6,572,27.2,Moderate
EVS00098,2025-06-25,12,302,50.1,Moderate
EVS04335,2024-06-29,14,321,44.9,Moderate
EVS04747,2025-01-28,19,1142,12.0,Severe
EVS02347,2024-01-05,16,650,26.1,High
EVS00932,2025-10-31,15,605,33.9,High
EVS03455,2025-04-26,23,321,44.9,Low
EVS01465,2025-07-12,10,282,37.2,Low
EVS04812,2024-03-22,20,452,39.9,Moderate
EVS01547,2024-05-21,10,666,28.6,High
EVS02871,2024-10-30,1,345,40.1,Low
EVS00244,2025-08-29,15,465,30.9,Moderate
EVS04958,2025-10-26,11,286,34.8,Moderate
EVS02873,2024-12-06,13,293,42.7,Moderate
EVS04883,2024-08-25,3,231,52.9,Low
EVS01486,2025-08-02,18,791,29.1,Severe
EVS02632,2024-06-09,4,131,52.2,Low
EVS00089,2025-07-05,1,199,46.1,Low
EVS03840,2024-04-16,23,517,32.0,Moderate
EVS00821,2025-02-14,1,367,42.5,Moderate
EVS02118,2024-02-29,1,302,42.7,Low
EVS03342,2025-05-16,0,330,44.0,Moderate
EVS00412,2025-11-19,11,506,39.2,High
EVS03905,2024-05-28,17,737,25.0,High
EVS04013,2024-04-28,20,508,37.8,Moderate
EVS02652,2024-01-12,9,915,22.2,Severe
EVS03010,2024-03-04,6,555,28.3,Moderate
EVS00473,2025-10-26,18,688,25.8,High
EVS02230,2025-04-01,12,345,42.8,Moderate
EVS04202,2024-03-04,15,564,35.7,Moderate
EVS00449,2025-12-03,4,325,38.5,Moderate
EVS04949,2025-10-04,16,524,39.2,High
EVS02424,2025-10-02,21,572,32.0,Moderate
EVS00061,2025-11-19,16,853,20.3,Severe
EVS01689,2024-10-02,6,598,30.3,Severe
EVS02508,2024-06-24,10,788,27.5,Severe
EVS04807,2025-05-27,20,557,37.4,High
EVS03511,2025-02-24,23,295,40.0,Moderate
EVS02898,2024-08-18,0,296,44.5,Moderate
EVS04841,2025-11-24,1,331,40.5,Moderate
EVS01451,2025-08-03,12,357,37.6,Moderate
EVS01893,2024-12-16,7,807,21.7,Severe
EVS03828,2025-05-26,11,506,40.9,Moderate
EVS02963,2024-05-08,7,804,22.0,Severe
EVS01086,2025-12-16,16,729,27.2,High
EVS03739,2025-08-31,22,324,37.1,Moderate
EVS01315,2025-02-02,10,257,47.1,Low
EVS02790,2024-08-23,6,456,39.5,Moderate
EVS04281,2024-03-30,5,300,40.3,Low
EVS01353,2024-06-11,15,601,31.8,Severe
EVS03787,2024-02-25,1,198,39.3,Moderate
EVS04307,2025-12-12,13,272,42.7,Low
EVS01573,2025-09-16,14,376,43.9,Moderate
EVS00977,2024-03-01,3,358,36.5,Moderate
EVS04327,2025-06-24,4,300,43.3,Moderate
EVS02324,2024-05-12,2,242,47.7,Low
EVS01548,2024-03-04,21,493,35.4,Moderate
EVS00049,2025-01-01,3,361,41.7,Low
EVS00963,2025-08-06,23,335,42.7,Moderate
EVS02566,2025-11-20,12,427,44.3,High
EVS04137,2025-03-12,5,475,39.7,Moderate
EVS02516,2025-04-20,6,365,45.2,Moderate
EVS01363,2025-02-11,16,541,38.0,High
EVS04649,2025-11-05,1,449,36.8,Moderate
EVS01837,2025-08-25,14,387,37.7,Moderate
EVS00804,2025-12-02,23,303,33.4,Moderate
EVS04733,2025-03-16,7,509,36.4,Moderate
EVS01980,2025-07-01,16,664,22.9,High
EVS02405,2024-12-15,19,1062,18.0,Severe
EVS04141,2025-04-08,5,490,37.9,Moderate
EVS01418,2024-01-19,3,374,38.9,Moderate
EVS02640,2025-06-29,14,308,39.1,Moderate
EVS04330,2024-10-08,0,409,39.5,Moderate
EVS01262,2024-09-01,11,418,27.1,Moderate
EVS04471,2024-12-27,22,402,38.0,Moderate
EVS00950,2024-11-27,14,520,33.9,Moderate
EVS04273,2025-09-07,21,358,41.6,Moderate
EVS01966,2025-12-07,8,716,25.6,High
EVS02733,2024-10-16,3,259,53.6,Low
EVS02753,2024-10-13,5,276,36.3,Moderate
EVS01015,2024-06-24,22,512,37.6,Moderate
EVS00855,2024-09-05,19,700,36.1,High
EVS03548,2025-02-19,10,643,24.5,High
EVS04122,2025-06-14,20,535,33.3,Moderate
EVS00680,2025-06-06,16,698,30.5,High
EVS03741,2025-05-09,8,670,28.9,Moderate
EVS01625,2025-10-15,22,383,33.9,Moderate
EVS02963,2025-11-05,16,779,27.3,High
EVS02670,2024-05-05,14,341,37.9,Moderate
EVS03704,2024-01-31,17,908,20.4,Severe
EVS02702,2025-05-30,4,409,36.4,Moderate
EVS00470,2024-06-02,13,287,42.9,Moderate
EVS01376,2024-05-25,12,246,39.4,Low
EVS01986,2025-03-17,6,452,32.1,Moderate
EVS02849,2025-11-13,14,553,41.3,High
EVS00837,2025-01-23,22,338,38.9,Low
EVS01678,2025-01-23,17,1185,12.0,Severe
EVS00318,2025-07-23,7,833,18.3,Severe
EVS01602,2025-03-13,5,430,36.8,High
EVS02563,2025-11-25,9,786,19.5,Severe
EVS04690,2024-04-24,11,441,40.0,Moderate
EVS00878,2024-10-22,11,440,35.3,Moderate
EVS00133,2024-01-13,4,314,41.9,Moderate
EVS01878,2024-12-02,15,538,34.4,Moderate
EVS03025,2025-02-27,5,366,42.1,Moderate
EVS03025,2025-09-12,2,514,33.6,Moderate
EVS01716,2024-05-20,13,464,34.8,Moderate
EVS00184,2025-03-05,16,586,32.9,High
EVS04597,2025-03-05,18,965,20.4,Severe
EVS02513,2024-12-28,20,633,28.8,High
EVS03868,2025-03-28,7,711,23.3,High
EVS01981,2025-08-23,8,784,25.5,High
EVS04149,2025-10-12,20,665,34.5,High
EVS03910,2025-05-22,23,416,37.8,Moderate
EVS00477,2024-05-19,0,303,34.1,Low
EVS00255,2024-11-04,22,336,38.8,Moderate
EVS00739,2024-03-31,12,281,46.1,Moderate
EVS04103,2024-08-07,0,331,34.5,Low
EVS01327,2025-02-12,22,407,37.4,Moderate
EVS01976,2024-09-05,2,290,38.5,Moderate
EVS02882,2024-11-23,0,190,38.9,Low
EVS03244,2025-01-11,21,609,37.8,High
EVS02122,2025-11-23,10,513,31.8,Moderate
EVS02231,2024-12-05,15,452,33.0,High
EVS01631,2024-06-29,16,460,39.4,Moderate
EVS00472,2025-08-05,13,415,43.2,High
EVS00733,2025-02-04,2,352,37.0,Low
EVS04450,2024-08-07,18,1179,13.5,Severe
EVS04882,2024-10-04,1,350,36.1,Moderate
EVS04122,2024-02-09,0,429,37.2,Moderate
EVS01514,2024-11-14,10,538,30.1,High
EVS00880,2024-11-30,8,681,23.2,High
EVS02547,2024-07-20,22,317,44.2,Moderate
EVS00475,2024-06-26,13,364,36.6,Moderate
EVS04574,2025-07-28,17,978,14.3,Severe
EVS03827,2025-02-07,18,1121,14.3,Severe
EVS04876,2025-08-18,14,585,35.2,High
EVS04280,2025-10-06,18,1063,18.1,Severe
EVS02039,2025-04-18,14,412,36.0,Low
EVS01560,2025-11-08,18,794,24.9,Severe
EVS04163,2025-12-20,4,220,47.3,Moderate
EVS02933,2024-08-26,22,471,22.2,Moderate
EVS04392,2025-01-16,19,878,25.2,Severe
EVS01616,2024-09-27,14,472,43.2,Moderate
EVS02725,2024-02-15,13,308,42.1,Moderate
EVS02298,2024-12-17,15,494,33.6,Moderate
EVS00909,2024-03-24,7,479,38.9,Moderate
EVS02696,2025-08-23,7,537,36.1,High
EVS00421,2024-08-27,18,1214,12.0,Severe
EVS01866,2024-06-04,7,554,30.4,High
EVS02662,2024-02-01,12,337,37.0,Low
EVS00718,2025-12-17,16,594,31.5,High
EVS03749,2025-10-07,21,496,46.5,Moderate
EVS00947,2024-09-04,22,357,41.6,Moderate
EVS03630,2025-01-31,10,785,22.0,Severe
EVS00113,2024-10-07,6,581,32.4,High
EVS03430,2024-01-17,2,354,40.2,Moderate
EVS01998,2024-10-29,5,363,46.3,Moderate
EVS03936,2024-01-24,15,635,34.0,High
EVS02803,2024-06-22,12,194,41.3,Low
EVS01895,2025-12-13,1,228,42.8,Low
EVS03310,2024-01-08,17,899,16.2,Severe
EVS01938,2024-07-12,15,454,34.6,Moderate
EVS01764,2024-07-25,0,398,37.7,Moderate
EVS02119,2024-09-24,12,353,35.7,Moderate
EVS03542,2024-03-04,11,464,32.7,High
EVS03065,2025-12-30,9,872,22.0,Severe
EVS04584,2024-12-18,10,636,26.7,Moderate
EVS00003,2025-06-10,18,1471,12.0,Severe
EVS00794,2024-05-08,17,830,14.6,Severe
EVS02467,2024-11-21,23,441,37.0,Moderate
EVS03340,2025-09-03,19,1393,12.0,Severe
EVS00451,2025-12-29,12,377,36.0,Moderate
EVS01448,2024-05-10,1,324,50.1,Moderate
EVS04948,2024-06-07,1,331,39.1,Moderate
EVS01628,2025-05-20,16,852,21.2,Severe
EVS01896,2025-08-24,5,263,39.0,Moderate
EVS01183,2025-12-11,3,327,34.0,Moderate
EVS00084,2024-06-06,12,491,33.1,High
EVS01405,2025-09-06,7,548,32.8,High
EVS00794,2025-12-24,11,421,38.9,Moderate
EVS01899,2025-02-22,17,637,21.1,High
EVS01150,2025-12-29,19,872,24.6,Severe
EVS02016,2025-12-22,8,574,35.4,High
EVS01326,2025-02-01,1,281,46.6,Moderate
EVS04578,2025-01-02,10,633,25.3,High
EVS01434,2024-10-03,15,516,34.9,Moderate
EVS00935,2024-11-01,21,527,36.9,Moderate
EVS03794,2024-01-21,18,744,23.6,High
EVS04051,2025-08-20,5,382,42.0,Moderate
EVS02809,2024-02-23,19,835,22.0,Severe
EVS01713,2024-08-01,12,387,40.9,Moderate
EVS04164,2025-11-02,5,393,39.8,Moderate
EVS03341,2024-07-08,14,481,44.2,Moderate
EVS01899,2024-07-31,3,400,39.3,Moderate
EVS01958,2024-07-12,8,854,24.4,Severe
EVS00013,2024-05-04,10,435,39.2,Moderate
EVS00289,2025-08-16,10,322,41.9,Low
EVS00670,2025-10-30,11,562,36.0,High
EVS01221,2025-07-04,2,364,40.8,Moderate
EVS04632,2025-12-14,2,219,37.8,Low
EVS04097,2024-09-22,0,215,45.5,Low
EVS00201,2024-04-04,18,743,29.2,Severe
EVS00071,2025-05-30,14,435,33.0,High
EVS02922,2024-02-06,9,693,33.7,High
EVS01874,2025-09-07,19,826,18.4,Severe
EVS03992,2025-10-30,20,638,29.1,High
EVS04872,2025-08-27,1,458,35.3,Moderate
EVS02468,2025-05-24,13,201,47.0,Low
EVS00876,2025-08-19,15,438,32.4,Moderate
EVS04465,2025-06-17,1,306,43.5,Low
EVS02102,2025-02-02,3,228,36.0,Low
EVS02078,2024-07-21,8,488,44.7,Moderate
EVS03506,2024-09-01,4,281,44.2,Low
EVS01840,2025-12-07,13,271,43.8,Moderate
EVS01161,2025-05-01,0,368,34.7,Moderate
EVS03694,2025-09-22,21,631,26.5,High
EVS00921,2024-05-04,7,492,39.6,Moderate
EVS00193,2024-11-09,13,347,44.7,Moderate
EVS02492,2024-07-24,5,478,25.2,Moderate
EVS00164,2025-07-22,8,943,16.7,Severe
EVS03939,2025-03-10,17,904,18.6,Severe
EVS04897,2024-12-25,8,685,30.3,Severe
EVS04751,2024-03-19,15,547,25.2,Moderate
EVS00736,2024-10-21,12,296,41.7,Moderate
EVS04666,2024-01-19,15,410,33.5,Low
EVS00559,2024-09-12,15,339,38.5,Low
EVS01754,2025-01-22,5,467,35.4,Moderate
EVS00424,2024-01-11,8,621,33.1,Moderate
EVS04102,2024-11-17,9,507,33.6,Moderate
EVS01109,2024-07-09,13,338,38.6,Low
EVS03315,2025-05-04,22,414,37.7,Moderate
EVS03796,2025-10-08,11,392,34.4,Moderate
EVS01898,2024-05-07,8,774,22.3,High
EVS03931,2024-12-23,18,1068,19.2,Severe
EVS01618,2024-09-30,13,417,41.9,High
EVS00733,2024-10-12,14,252,44.4,Low
EVS02287,2024-12-23,5,372,39.2,Low
EVS03542,2024-01-17,15,449,36.4,Moderate
EVS00195,2024-11-27,11,435,29.7,Moderate
EVS04015,2024-06-21,2,306,42.5,Moderate
EVS01260,2025-12-14,8,678,29.5,High
EVS03395,2024-12-30,13,421,33.8,Moderate
EVS00571,2024-09-22,10,397,41.6,Moderate
EVS01948,2024-12-17,21,581,26.8,High
EVS02315,2024-04-17,16,777,21.0,Severe
EVS02336,2025-03-03,10,664,27.5,Severe
EVS01345,2025-06-28,0,269,41.9,Moderate
EVS02642,2024-01-04,12,279,46.6,Moderate
EVS01369,2025-07-10,6,525,34.0,High
EVS00822,2025-07-08,12,356,36.4,Moderate
EVS00664,2024-12-16,6,520,36.1,Moderate
EVS04473,2025-09-01,13,303,43.5,Moderate
EVS00650,2025-06-23,15,476,31.5,High
EVS01973,2024-06-25,5,359,37.4,Moderate
EVS01243,2024-05-22,15,530,31.9,High
EVS03069,2025-07-14,11,447,37.5,Moderate
EVS01716,2024-02-28,7,895,16.8,Severe
EVS01412,2025-04-15,8,621,30.1,High
EVS04856,2025-08-19,8,773,22.5,Severe
EVS04988,2025-07-30,1,322,31.5,Moderate
EVS00658,2024-11-19,13,352,43.7,Moderate
EVS03449,2024-11-02,11,245,43.5,Low
EVS04450,2025-08-11,6,652,26.3,High
EVS04863,2024-08-12,3,380,42.8,Moderate
EVS01471,2024-08-03,13,395,36.9,Moderate
EVS03908,2025-06-14,7,526,36.4,High
EVS01628,2025-05-02,2,325,47.5,Low
EVS03103,2025-06-28,9,484,38.6,Moderate
EVS02567,2025-08-17,8,737,31.0,High
EVS03521,2025-05-26,7,610,28.6,High
EVS04562,2025-04-07,10,460,31.9,Moderate
EVS00564,2024-11-19,5,390,41.5,Moderate
EVS01104,2025-11-19,7,1005,18.0,Severe
EVS02920,2024-10-21,14,378,40.5,Moderate
EVS01768,2024-04-25,0,418,41.6,Moderate
EVS02784,2024-07-09,0,303,43.8,Low
EVS03902,2024-12-21,14,298,36.5,Moderate
EVS03481,2025-01-16,0,337,39.5,Moderate
EVS03819,2025-06-05,18,876,22.2,Severe
EVS00795,2024-01-31,1,489,31.0,High
EVS00147,2025-10-22,19,698,29.7,High
EVS04357,2025-02-06,22,411,35.0,Moderate
EVS02243,2024-09-23,20,879,24.8,Severe
EVS03168,2025-12-29,13,427,35.4,Moderate
EVS00363,2024-09-21,0,264,39.5,Moderate
EVS03523,2025-12-25,22,372,41.4,Moderate
EVS00508,2025-02-20,22,442,46.9,Moderate
EVS03922,2025-10-26,18,761,27.2,Severe
EVS00304,2024-09-12,9,639,26.0,Severe
EVS00420,2025-11-07,19,853,21.0,Severe
EVS01706,2025-11-08,15,289,47.0,Moderate
EVS01054,2024-01-03,22,406,38.2,Moderate
EVS04929,2024-11-11,1,360,43.6,Moderate
EVS02242,2025-07-19,3,203,46.8,Moderate
EVS02338,2024-04-20,22,267,46.5,Moderate
EVS00228,2024-04-10,20,609,33.4,High
EVS02453,2024-04-10,6,690,30.8,High
EVS00320,2024-04-23,17,832,26.8,Severe
EVS03132,2025-03-17,3,389,46.0,Moderate
EVS04915,2025-01-21,7,718,32.5,High
EVS01638,2025-01-13,3,342,40.7,Moderate
EVS04029,2025-03-19,6,510,42.9,Moderate
EVS04837,2025-04-22,21,492,42.0,Moderate
EVS04850,2024-06-21,17,967,24.2,Severe
EVS03714,2024-07-17,2,385,44.0,Moderate
EVS04349,2025-05-02,18,925,16.2,Severe
EVS01742,2024-07-31,0,320,42.5,Moderate
EVS02910,2025-10-16,15,611,28.9,High
EVS03303,2025-05-12,11,405,39.0,Moderate
EVS01080,2024-12-22,6,342,41.5,Moderate
EVS01558,2024-11-11,5,550,42.2,High
EVS01794,2024-10-11,4,473,37.2,Moderate
EVS00330,2024-05-30,16,895,21.8,Severe
EVS02270,2025-11-01,11,295,43.3,Moderate
EVS03905,2025-04-18,19,860,24.9,Severe
EVS03233,2025-03-09,18,732,30.3,High
EVS03120,2025-04-16,14,260,40.3,Moderate
EVS03015,2024-06-30,16,507,38.4,Moderate
EVS00107,2025-03-19,17,1448,12.0,Severe
EVS00016,2024-11-28,16,642,29.9,High
EVS00835,2025-05-27,7,848,25.7,Severe
EVS04566,2024-04-27,12,308,34.5,Moderate
EVS04286,2025-07-03,5,367,31.5,Moderate
EVS02876,2025-08-08,23,403,30.2,Moderate
EVS01923,2025-11-26,1,370,34.7,Moderate
EVS04827,2024-09-14,14,308,36.3,Low
EVS00332,2024-04-26,10,498,36.8,Moderate
EVS00488,2024-05-13,13,270,42.3,Moderate
EVS03098,2025-10-28,6,578,34.7,Severe
EVS02731,2025-04-23,8,809,20.6,Severe
EVS04913,2024-11-05,16,546,25.7,High
EVS03997,2025-04-04,14,390,35.8,Moderate
EVS04699,2025-01-02,23,368,43.0,Moderate
EVS03597,2024-11-29,13,389,39.8,Moderate
EVS04637,2025-11-03,3,341,42.6,Moderate
EVS03422,2024-07-30,12,329,36.5,Low
EVS02625,2024-05-26,1,223,45.2,Low
EVS02894,2025-08-28,17,864,20.3,Severe
EVS04508,2025-10-07,19,1034,14.9,Severe
EVS00522,2025-12-14,9,554,25.4,Moderate
EVS02821,2025-09-17,20,735,26.3,Severe
EVS01961,2025-03-20,15,549,33.8,High
EVS03303,2024-11-25,12,435,37.7,Moderate
EVS03005,2025-03-01,1,257,41.4,Low
EVS01994,2024-05-09,15,656,29.8,High
EVS03432,2024-11-27,22,515,33.5,Moderate
EVS02675,2025-05-03,15,354,41.2,Moderate
EVS00930,2025-03-23,13,285,46.4,Moderate
EVS03178,2025-05-15,13,343,38.6,Low
EVS00129,2024-08-11,7,501,42.8,Moderate
EVS04106,2025-07-18,12,493,36.5,Moderate
EVS04533,2025-08-22,14,381,34.3,Moderate
EVS00390,2025-01-12,14,254,46.8,Low
EVS01264,2024-05-13,18,1119,18.6,Severe
EVS00633,2024-04-19,16,701,24.6,High
EVS03844,2024-10-17,12,396,38.9,Moderate
EVS00355,2025-08-02,19,635,29.0,High
EVS02697,2024-10-04,3,343,35.4,Moderate
EVS01939,2024-03-17,20,385,41.7,Moderate
EVS03738,2025-05-28,5,345,36.4,Moderate
EVS03186,2024-07-20,8,666,30.5,High
EVS02714,2025-08-14,19,1029,12.8,Severe
EVS02521,2025-06-03,4,290,45.6,Moderate
EVS03861,2024-05-07,8,948,20.6,Severe
EVS02382,2025-03-01,4,325,47.2,Moderate
EVS02093,2024-11-09,19,577,30.2,High
EVS00122,2024-03-09,17,542,37.0,Moderate
EVS01323,2025-01-18,15,432,39.6,Moderate
EVS01840,2025-05-17,17,577,32.2,Moderate
EVS02885,2025-09-24,0,367,37.2,Moderate
EVS03358,2025-12-13,14,358,43.4,Moderate
EVS04823,2024-11-13,13,335,45.8,Moderate
EVS01365,2025-02-08,16,458,40.6,Moderate
EVS02715,2025-05-04,20,522,34.3,High
EVS03762,2024-12-12,4,350,43.7,Moderate
EVS01544,2025-08-18,20,539,39.3,High
EVS02735,2024-08-28,3,331,34.5,Moderate
EVS02086,2025-12-26,19,960,20.0,Severe
EVS01984,2024-09-19,4,350,38.4,Moderate
EVS00316,2025-10-24,18,1296,12.0,Severe
EVS00115,2025-01-31,0,434,37.0,Moderate
EVS01455,2024-05-14,9,600,26.6,Moderate
EVS04560,2025-11-02,21,310,46.4,Moderate
EVS00957,2024-10-01,7,730,26.7,High
EVS00317,2024-07-30,17,991,15.5,Severe
EVS03094,2024-09-17,5,436,39.3,Moderate
EVS04805,2024-09-21,20,306,37.5,Moderate
EVS00286,2024-09-14,21,390,30.7,Moderate
EVS03712,2025-09-27,3,214,48.2,Low
EVS00545,2024-01-07,14,280,37.6,Low
EVS00672,2025-04-20,7,427,38.6,Moderate
EVS04687,2025-11-24,9,920,18.0,Severe
EVS03490,2025-10-21,17,1025,19.6,Severe
EVS02791,2025-01-07,18,1028,18.7,Severe
EVS00812,2025-07-06,10,411,35.1,Moderate
EVS02790,2025-08-10,7,520,37.0,High
EVS00313,2025-10-04,23,285,42.5,Low
EVS01970,2024-05-04,1,228,48.0,Low
EVS03508,2024-07-31,9,1029,17.0,Severe
EVS02833,2024-01-13,18,550,36.9,Moderate
EVS03367,2024-04-30,12,377,36.7,Moderate
EVS00581,2025-04-02,8,820,20.0,Severe
EVS03774,2024-12-25,23,378,43.7,Moderate
EVS04793,2025-10-11,18,862,22.1,Severe
EVS04539,2025-10-26,0,455,31.1,Moderate
EVS00442,2025-07-17,17,608,33.7,Moderate
EVS00493,2025-11-30,15,391,38.6,Moderate
EVS02568,2025-01-24,4,475,36.2,Moderate
EVS02619,2025-02-18,2,381,37.2,Low
EVS04286,2025-03-24,13,342,43.7,Moderate
EVS01834,2024-10-14,4,401,41.6,Moderate
EVS02572,2024-11-01,23,327,44.7,Low
EVS01009,2024-05-02,6,595,37.1,High
EVS04740,2024-09-03,6,510,31.7,High
EVS00603,2025-11-07,22,442,40.3,Moderate
EVS04521,2024-11-15,16,693,24.9,High
EVS04453,2024-01-06,14,277,39.3,Low
EVS00249,2025-04-26,17,739,22.1,Severe
EVS03863,2025-09-19,1,442,36.4,Moderate
EVS01678,2025-08-02,23,298,42.8,Moderate
EVS01116,2025-10-01,14,516,28.1,Moderate
EVS02009,2025-03-08,1,142,50.5,Low
EVS04620,2025-11-24,17,796,30.1,Severe
EVS01990,2025-08-09,9,509,34.5,High
EVS01202,2025-01-08,4,322,46.5,Low
EVS02620,2024-06-14,6,465,42.6,Moderate
EVS02043,2024-09-28,18,786,29.3,Severe
EVS00091,2025-03-31,19,1044,17.2,Severe
EVS00923,2025-11-30,19,984,19.1,Severe
EVS00084,2025-12-18,17,1060,13.8,Severe
EVS02610,2024-04-25,8,914,16.3,Severe
EVS03197,2024-11-01,21,525,36.9,High
EVS03580,2024-02-04,17,646,29.9,Severe
EVS01033,2025-04-30,9,753,24.6,Severe
EVS04008,2025-12-02,2,313,47.0,Moderate
EVS02049,2024-05-20,12,423,33.2,Moderate
EVS00242,2024-06-28,12,347,37.6,Moderate
EVS04640,2024-03-17,10,446,40.2,Moderate
EVS03453,2024-05-20,0,366,37.7,Moderate
EVS02806,2024-06-26,19,859,20.6,Severe
EVS00199,2024-06-06,6,674,33.7,High
EVS00066,2024-03-12,5,304,41.2,Moderate
EVS02818,2024-05-09,15,545,31.3,High
EVS04392,2024-05-29,2,389,36.4,Moderate
EVS03224,2025-09-16,20,661,25.3,Severe
EVS00026,2024-05-12,4,270,46.4,Low
EVS03178,2024-04-29,3,341,41.5,Moderate
EVS01729,2024-03-07,5,348,38.7,Moderate
EVS00608,2024-08-01,16,891,21.4,Severe
EVS04050,2024-08-15,3,364,43.0,Moderate
EVS02873,2024-03-15,14,452,36.2,Moderate
EVS03610,2024-11-21,20,735,31.4,Severe
