Station_ID,City,State,Latitude,Longitude,Station_Operator,Charger_Type,Charging_Capacity_kW,Number_of_Chargers,Max_Station_Power_kW,Parking_Spots,Cost_USD_per_kWh,Renewable_Energy_Source,Availability,Installation_Year,Station_Age_Years,Station_Type,Capacity_per_Parking_Spot_kW,Avg_Users_per_Day,Location_ID
EVS00621,Unknown,Unknown,-52.436257,-100.427993,Tesla,DC Fast Charger,22,5,110,10,0.48,Yes,6:00-22:00,2018,8,Destination/AC,11.0,86,Unknown|Unknown
EVS00622,Unknown,Unknown,-23.688265,-46.511622,Tesla,AC Level 2,50,2,100,4,0.42,Yes,9:00-18:00,2011,15,Fast Charging,25.0,93,Unknown|Unknown
EVS00623,Unknown,Unknown,13.870118,100.475613,EVgo,AC Level 2,50,1,50,1,0.48,No,24/7,2017,9,Fast Charging,50.0,42,Unknown|Unknown
EVS00624,Unknown,Unknown,34.109866,-118.325538,EVgo,AC Level 2,150,1,150,1,0.45,Yes,9:00-18:00,2017,9,Fast Charging,150.0,83,Unknown|Unknown
EVS00625,Unknown,Unknown,37.62229,126.993136,ChargePoint,DC Fast Charger,150,2,300,3,0.13,No,9:00-18:00,2020,6,Fast Charging,100.0,114,Unknown|Unknown
EVS00626,Unknown,Unknown,52.491942,13.431195,Greenlots,AC Level 2,50,2,100,3,0.33,Yes,6:00-22:00,2019,7,Fast Charging,33.33,53,Unknown|Unknown
EVS00627,Unknown,Unknown,55.772837,37.569639,Greenlots,AC Level 2,50,4,200,6,0.48,No,9:00-18:00,2020,6,Fast Charging,33.33,70,Unknown|Unknown
EVS00628,Unknown,Unknown,-23.666271,-46.699214,Tesla,AC Level 2,22,4,88,7,0.43,Yes,9:00-18:00,2017,9,Destination/AC,12.57,75,Unknown|Unknown
EVS00629,Unknown,Unknown,25.331284,55.395542,EVgo,AC Level 2,22,4,88,5,0.11,Yes,6:00-22:00,2023,3,Destination/AC,17.6,98,Unknown|Unknown
EVS00630,Unknown,Unknown,37.570934,127.04696,ChargePoint,AC Level 1,50,8,400,10,0.4,No,9:00-18:00,2016,10,Fast Charging,40.0,75,Unknown|Unknown
EVS00631,Unknown,Unknown,84.778257,100.635136,Ionity,DC Fast Charger,350,2,700,3,0.25,No,6:00-22:00,2022,4,Ultra-Fast Charging,233.33,136,Unknown|Unknown
EVS00632,Unknown,Unknown,-23.658027,-46.512519,Greenlots,AC Level 1,350,8,2800,10,0.22,No,6:00-22:00,2021,5,Ultra-Fast Charging,280.0,69,Unknown|Unknown
EVS00633,Unknown,Unknown,43.606139,-79.39691,Greenlots,AC Level 1,150,2,300,4,0.24,No,6:00-22:00,2011,15,Fast Charging,75.0,86,Unknown|Unknown
EVS00634,Unknown,Unknown,37.72726,-122.337342,Tesla,DC Fast Charger,22,4,88,8,0.29,No,9:00-18:00,2022,4,Destination/AC,11.0,77,Unknown|Unknown
EVS00635,Unknown,Unknown,39.987653,116.377464,ChargePoint,AC Level 2,150,5,750,7,0.32,Yes,24/7,2020,6,Fast Charging,107.14,45,Unknown|Unknown
EVS00636,Unknown,Unknown,37.534728,126.971924,EVgo,AC Level 1,50,1,50,1,0.38,No,6:00-22:00,2018,8,Fast Charging,50.0,128,Unknown|Unknown
EVS00637,Unknown,Unknown,37.610151,127.065131,Tesla,DC Fast Charger,22,1,22,1,0.21,Yes,9:00-18:00,2020,6,Destination/AC,22.0,53,Unknown|Unknown
EVS00638,Unknown,Unknown,18.921718,72.952446,Tesla,AC Level 2,22,2,44,4,0.13,Yes,24/7,2015,11,Destination/AC,11.0,63,Unknown|Unknown
EVS00639,Unknown,Unknown,39.839128,116.339035,Tesla,AC Level 2,50,2,100,2,0.21,Yes,24/7,2021,5,Fast Charging,50.0,145,Unknown|Unknown
EVS00640,Unknown,Unknown,41.957508,-87.713475,EVgo,AC Level 1,150,5,750,8,0.12,No,9:00-18:00,2022,4,Fast Charging,93.75,171,Unknown|Unknown
EVS00641,Unknown,Unknown,-83.184662,4.729684,EVgo,AC Level 2,150,5,750,9,0.14,No,9:00-18:00,2020,6,Fast Charging,83.33,125,Unknown|Unknown
EVS00642,Unknown,Unknown,-33.87865,18.494872,Ionity,DC Fast Charger,50,4,200,7,0.12,Yes,9:00-18:00,2013,13,Fast Charging,28.57,166,Unknown|Unknown
EVS00643,Unknown,Unknown,19.431563,-99.08212,Greenlots,AC Level 1,350,1,350,1,0.21,No,24/7,2017,9,Ultra-Fast Charging,350.0,155,Unknown|Unknown
EVS00644,Unknown,Unknown,18.987631,72.819973,Tesla,AC Level 2,50,4,200,8,0.38,Yes,24/7,2017,9,Fast Charging,25.0,94,Unknown|Unknown
EVS00645,Unknown,Unknown,37.824611,-122.474406,Greenlots,AC Level 2,350,6,2100,8,0.41,No,6:00-22:00,2014,12,Ultra-Fast Charging,262.5,142,Unknown|Unknown
EVS00646,Unknown,Unknown,34.172633,-118.254905,Tesla,AC Level 2,150,1,150,2,0.21,Yes,6:00-22:00,2011,15,Fast Charging,75.0,69,Unknown|Unknown
EVS00647,Unknown,Unknown,18.933256,72.988239,Greenlots,AC Level 2,50,5,250,7,0.44,Yes,24/7,2010,16,Fast Charging,35.71,90,Unknown|Unknown
EVS00648,Unknown,Unknown,37.812672,-122.484604,Greenlots,AC Level 2,50,5,250,7,0.27,No,6:00-22:00,2011,15,Fast Charging,35.71,103,Unknown|Unknown
EVS00649,Unknown,Unknown,37.72623,-122.438917,Tesla,DC Fast Charger,150,7,1050,9,0.27,No,24/7,2016,10,Fast Charging,116.67,173,Unknown|Unknown
EVS00650,Unknown,Unknown,52.520378,13.309874,ChargePoint,AC Level 1,350,3,1050,6,0.29,Yes,24/7,2017,9,Ultra-Fast Charging,175.0,155,Unknown|Unknown
EVS00651,Unknown,Unknown,0.634947,-155.488034,Tesla,DC Fast Charger,50,1,50,3,0.15,No,9:00-18:00,2022,4,Fast Charging,16.67,95,Unknown|Unknown
EVS00652,Unknown,Unknown,34.132142,-118.302963,Ionity,AC Level 2,50,6,300,9,0.16,No,9:00-18:00,2017,9,Fast Charging,33.33,122,Unknown|Unknown
EVS00653,Unknown,Unknown,37.770374,-122.312193,Tesla,AC Level 2,50,4,200,6,0.13,No,6:00-22:00,2010,16,Fast Charging,33.33,48,Unknown|Unknown
EVS00654,Unknown,Unknown,43.733377,-79.401244,Tesla,AC Level 2,50,4,200,9,0.35,No,9:00-18:00,2012,14,Fast Charging,22.22,147,Unknown|Unknown
EVS00655,Unknown,Unknown,39.815507,116.480064,ChargePoint,AC Level 2,350,2,700,4,0.1,No,9:00-18:00,2023,3,Ultra-Fast Charging,175.0,106,Unknown|Unknown
EVS00656,Unknown,Unknown,-33.88237,151.370189,Tesla,AC Level 2,150,1,150,1,0.13,Yes,9:00-18:00,2021,5,Fast Charging,150.0,102,Unknown|Unknown
EVS00657,Unknown,Unknown,37.814073,-122.389339,Tesla,AC Level 2,350,3,1050,6,0.42,No,24/7,2014,12,Ultra-Fast Charging,175.0,141,Unknown|Unknown
EVS00658,Unknown,Unknown,13.837329,100.403735,Ionity,AC Level 2,22,4,88,9,0.27,No,6:00-22:00,2018,8,Destination/AC,9.78,119,Unknown|Unknown
EVS00659,Unknown,Unknown,39.922166,116.206515,ChargePoint,AC Level 1,22,1,22,1,0.29,Yes,6:00-22:00,2013,13,Destination/AC,22.0,26,Unknown|Unknown
EVS00660,Unknown,Unknown,41.954383,-87.64726,EVgo,AC Level 2,150,2,300,3,0.27,Yes,6:00-22:00,2012,14,Fast Charging,100.0,62,Unknown|Unknown
EVS00661,Unknown,Unknown,13.3136,-170.999427,EVgo,AC Level 1,50,4,200,5,0.16,No,9:00-18:00,2021,5,Fast Charging,40.0,44,Unknown|Unknown
EVS00662,Unknown,Unknown,19.531243,-99.181667,Greenlots,DC Fast Charger,50,5,250,6,0.47,Yes,9:00-18:00,2015,11,Fast Charging,41.67,136,Unknown|Unknown
EVS00663,Unknown,Unknown,37.568225,126.980065,EVgo,DC Fast Charger,350,4,1400,7,0.49,No,24/7,2012,14,Ultra-Fast Charging,200.0,20,Unknown|Unknown
EVS00664,Unknown,Unknown,25.330827,55.311826,Ionity,DC Fast Charger,22,5,110,7,0.34,Yes,6:00-22:00,2011,15,Destination/AC,15.71,48,Unknown|Unknown
EVS00665,Unknown,Unknown,39.904285,116.294109,Ionity,AC Level 2,350,3,1050,4,0.46,Yes,6:00-22:00,2016,10,Ultra-Fast Charging,262.5,113,Unknown|Unknown
EVS00666,Unknown,Unknown,18.90395,72.813134,Ionity,DC Fast Charger,150,1,150,1,0.14,No,24/7,2023,3,Fast Charging,150.0,129,Unknown|Unknown
EVS00667,Unknown,Unknown,-33.820001,151.398893,Ionity,AC Level 1,150,1,150,2,0.28,Yes,6:00-22:00,2021,5,Fast Charging,75.0,98,Unknown|Unknown
EVS00668,Unknown,Unknown,18.983008,72.964256,ChargePoint,AC Level 2,50,4,200,7,0.22,Yes,6:00-22:00,2019,7,Fast Charging,28.57,157,Unknown|Unknown
EVS00669,Unknown,Unknown,19.555677,-99.149568,Tesla,AC Level 2,50,1,50,2,0.11,No,24/7,2014,12,Fast Charging,25.0,166,Unknown|Unknown
EVS00670,Unknown,Unknown,-33.804519,18.447956,ChargePoint,AC Level 2,50,1,50,2,0.46,Yes,6:00-22:00,2021,5,Fast Charging,25.0,36,Unknown|Unknown
EVS00671,Unknown,Unknown,-38.401154,-94.166021,Ionity,DC Fast Charger,350,8,2800,9,0.41,Yes,24/7,2010,16,Ultra-Fast Charging,311.11,172,Unknown|Unknown
EVS00672,Unknown,Unknown,34.082281,-118.224352,Ionity,DC Fast Charger,22,4,88,6,0.2,Yes,6:00-22:00,2011,15,Destination/AC,14.67,116,Unknown|Unknown
EVS00673,Unknown,Unknown,55.760189,37.650434,Greenlots,DC Fast Charger,350,5,1750,7,0.48,Yes,9:00-18:00,2020,6,Ultra-Fast Charging,250.0,119,Unknown|Unknown
EVS00674,Unknown,Unknown,52.568748,13.352207,Tesla,AC Level 1,50,2,100,2,0.34,Yes,9:00-18:00,2023,3,Fast Charging,50.0,30,Unknown|Unknown
EVS00675,Unknown,Unknown,52.541054,13.492239,Greenlots,AC Level 1,50,2,100,3,0.28,No,24/7,2019,7,Fast Charging,33.33,117,Unknown|Unknown
EVS00676,Unknown,Unknown,19.529929,-99.124187,EVgo,AC Level 1,22,2,44,4,0.11,No,9:00-18:00,2015,11,Destination/AC,11.0,134,Unknown|Unknown
EVS00677,Unknown,Unknown,13.891963,100.599469,Tesla,AC Level 2,50,6,300,7,0.2,Yes,6:00-22:00,2012,14,Fast Charging,42.86,110,Unknown|Unknown
EVS00678,Unknown,Unknown,-33.789102,151.349204,EVgo,AC Level 2,150,4,600,7,0.37,Yes,9:00-18:00,2018,8,Fast Charging,85.71,28,Unknown|Unknown
EVS00679,Unknown,Unknown,13.730673,100.5573,Greenlots,AC Level 1,50,1,50,3,0.46,Yes,24/7,2022,4,Fast Charging,16.67,101,Unknown|Unknown
EVS00680,Unknown,Unknown,41.829824,-87.776416,Tesla,AC Level 2,22,3,66,5,0.24,Yes,9:00-18:00,2015,11,Destination/AC,13.2,169,Unknown|Unknown
EVS00681,Unknown,Unknown,-65.289391,-166.431613,Tesla,AC Level 1,350,1,350,1,0.16,Yes,6:00-22:00,2023,3,Ultra-Fast Charging,350.0,134,Unknown|Unknown
EVS00682,Unknown,Unknown,37.723098,-122.425579,Ionity,DC Fast Charger,350,2,700,4,0.5,No,6:00-22:00,2012,14,Ultra-Fast Charging,175.0,37,Unknown|Unknown
EVS00683,Unknown,Unknown,19.463342,-99.142175,EVgo,DC Fast Charger,22,3,66,4,0.38,Yes,24/7,2014,12,Destination/AC,16.5,173,Unknown|Unknown
EVS00684,Unknown,Unknown,25.363032,55.273648,ChargePoint,DC Fast Charger,150,2,300,3,0.21,Yes,6:00-22:00,2012,14,Fast Charging,100.0,173,Unknown|Unknown
EVS00685,Unknown,Unknown,37.746507,-122.329647,Ionity,AC Level 2,50,1,50,3,0.19,Yes,6:00-22:00,2010,16,Fast Charging,16.67,42,Unknown|Unknown
EVS00686,Unknown,Unknown,-33.75282,18.459013,EVgo,AC Level 2,50,4,200,9,0.45,No,6:00-22:00,2015,11,Fast Charging,22.22,147,Unknown|Unknown
EVS00687,Unknown,Unknown,-33.868929,151.344962,Greenlots,AC Level 1,150,4,600,5,0.34,No,9:00-18:00,2020,6,Fast Charging,120.0,82,Unknown|Unknown
EVS00688,Unknown,Unknown,37.543691,126.993188,Tesla,AC Level 1,150,8,1200,10,0.28,Yes,9:00-18:00,2023,3,Fast Charging,120.0,112,Unknown|Unknown
EVS00689,Unknown,Unknown,19.026976,72.995423,Greenlots,AC Level 2,350,4,1400,8,0.19,Yes,6:00-22:00,2011,15,Ultra-Fast Charging,175.0,88,Unknown|Unknown
EVS00690,Unknown,Unknown,25.351373,55.380514,Greenlots,AC Level 1,150,4,600,7,0.24,Yes,9:00-18:00,2015,11,Fast Charging,85.71,144,Unknown|Unknown
EVS00691,Unknown,Unknown,-3.262639,59.851446,Tesla,AC Level 2,50,4,200,8,0.17,Yes,6:00-22:00,2021,5,Fast Charging,25.0,179,Unknown|Unknown
EVS00692,Unknown,Unknown,37.705789,-122.468307,Tesla,DC Fast Charger,22,2,44,5,0.11,Yes,6:00-22:00,2023,3,Destination/AC,8.8,146,Unknown|Unknown
EVS00693,Unknown,Unknown,13.854151,100.504515,ChargePoint,AC Level 1,350,3,1050,4,0.39,Yes,6:00-22:00,2012,14,Ultra-Fast Charging,262.5,168,Unknown|Unknown
EVS00694,Unknown,Unknown,55.719927,37.532326,Ionity,AC Level 2,150,2,300,3,0.42,No,6:00-22:00,2020,6,Fast Charging,100.0,171,Unknown|Unknown
EVS00695,Unknown,Unknown,39.882212,116.38481,ChargePoint,AC Level 1,150,4,600,5,0.46,No,24/7,2013,13,Fast Charging,120.0,29,Unknown|Unknown
EVS00696,Unknown,Unknown,19.56874,-99.12751,Greenlots,DC Fast Charger,22,2,44,4,0.4,No,6:00-22:00,2017,9,Destination/AC,11.0,56,Unknown|Unknown
EVS00697,Unknown,Unknown,52.453432,13.364112,Ionity,DC Fast Charger,50,3,150,5,0.29,No,6:00-22:00,2010,16,Fast Charging,30.0,134,Unknown|Unknown
EVS00698,Unknown,Unknown,37.642391,127.046116,Greenlots,DC Fast Charger,150,3,450,6,0.19,No,9:00-18:00,2021,5,Fast Charging,75.0,112,Unknown|Unknown
EVS00699,Unknown,Unknown,41.917039,-87.670434,ChargePoint,AC Level 2,350,1,350,2,0.43,Yes,9:00-18:00,2016,10,Ultra-Fast Charging,175.0,23,Unknown|Unknown
EVS00700,Unknown,Unknown,18.904943,72.910045,EVgo,DC Fast Charger,50,6,300,7,0.25,No,24/7,2018,8,Fast Charging,42.86,30,Unknown|Unknown
EVS00701,Unknown,Unknown,36.953117,86.817203,Greenlots,AC Level 1,50,1,50,1,0.49,No,24/7,2022,4,Fast Charging,50.0,100,Unknown|Unknown
EVS00702,Unknown,Unknown,41.886104,-87.720541,Tesla,DC Fast Charger,150,1,150,1,0.22,Yes,9:00-18:00,2020,6,Fast Charging,150.0,116,Unknown|Unknown
EVS00703,Unknown,Unknown,19.528758,-99.139428,Tesla,AC Level 2,22,8,176,10,0.5,No,9:00-18:00,2022,4,Destination/AC,17.6,42,Unknown|Unknown
EVS00704,Unknown,Unknown,-33.830748,18.517639,EVgo,AC Level 1,350,5,1750,7,0.49,Yes,6:00-22:00,2023,3,Ultra-Fast Charging,250.0,43,Unknown|Unknown
EVS00705,Unknown,Unknown,34.176882,-118.351828,Greenlots,AC Level 1,50,8,400,10,0.32,No,6:00-22:00,2011,15,Fast Charging,40.0,36,Unknown|Unknown
EVS00706,Unknown,Unknown,41.936576,-87.796223,Tesla,DC Fast Charger,22,5,110,8,0.22,No,6:00-22:00,2018,8,Destination/AC,13.75,108,Unknown|Unknown
EVS00707,Unknown,Unknown,55.813001,37.607075,Tesla,AC Level 2,150,1,150,3,0.47,Yes,6:00-22:00,2019,7,Fast Charging,50.0,16,Unknown|Unknown
EVS00708,Unknown,Unknown,55.887007,37.585573,Tesla,AC Level 2,50,1,50,3,0.26,Yes,24/7,2018,8,Fast Charging,16.67,109,Unknown|Unknown
EVS00709,Unknown,Unknown,52.53155,13.454333,Tesla,DC Fast Charger,50,1,50,1,0.44,Yes,24/7,2022,4,Fast Charging,50.0,93,Unknown|Unknown
EVS00710,Unknown,Unknown,-33.874737,18.560111,Ionity,AC Level 1,22,1,22,1,0.41,No,9:00-18:00,2022,4,Destination/AC,22.0,91,Unknown|Unknown
EVS00711,Unknown,Unknown,-3.003449,125.537403,Tesla,AC Level 2,22,3,66,5,0.17,No,6:00-22:00,2011,15,Destination/AC,13.2,127,Unknown|Unknown
EVS00712,Unknown,Unknown,41.903629,-87.77526,ChargePoint,AC Level 2,50,1,50,1,0.2,Yes,6:00-22:00,2010,16,Fast Charging,50.0,101,Unknown|Unknown
EVS00713,Unknown,Unknown,43.605411,-79.461812,Greenlots,DC Fast Charger,350,5,1750,6,0.5,Yes,9:00-18:00,2019,7,Ultra-Fast Charging,291.67,135,Unknown|Unknown
EVS00714,Unknown,Unknown,39.862598,116.30924,Tesla,AC Level 2,50,1,50,1,0.23,No,9:00-18:00,2013,13,Fast Charging,50.0,141,Unknown|Unknown
EVS00715,Unknown,Unknown,34.131131,-118.308493,Ionity,DC Fast Charger,22,1,22,2,0.1,Yes,6:00-22:00,2023,3,Destination/AC,11.0,166,Unknown|Unknown
EVS00716,Unknown,Unknown,13.867225,100.47929,Greenlots,DC Fast Charger,350,3,1050,4,0.3,No,6:00-22:00,2017,9,Ultra-Fast Charging,262.5,146,Unknown|Unknown
EVS00717,Unknown,Unknown,43.744934,-79.347742,Ionity,AC Level 1,150,3,450,5,0.36,No,9:00-18:00,2020,6,Fast Charging,90.0,100,Unknown|Unknown
EVS00718,Unknown,Unknown,41.943474,-87.653727,Tesla,AC Level 2,50,4,200,8,0.46,No,9:00-18:00,2020,6,Fast Charging,25.0,96,Unknown|Unknown
EVS00719,Unknown,Unknown,13.777899,100.553149,EVgo,AC Level 2,350,4,1400,8,0.31,Yes,6:00-22:00,2013,13,Ultra-Fast Charging,175.0,53,Unknown|Unknown
EVS00720,Unknown,Unknown,41.939734,-87.767645,Tesla,AC Level 2,150,2,300,4,0.13,Yes,9:00-18:00,2015,11,Fast Charging,75.0,113,Unknown|Unknown
EVS00721,Unknown,Unknown,32.388876,-160.990132,ChargePoint,DC Fast Charger,50,1,50,1,0.1,Yes,24/7,2019,7,Fast Charging,50.0,37,Unknown|Unknown
EVS00722,Unknown,Unknown,43.735573,-79.34851,Tesla,DC Fast Charger,150,6,900,8,0.29,Yes,9:00-18:00,2011,15,Fast Charging,112.5,168,Unknown|Unknown
EVS00723,Unknown,Unknown,52.581069,13.452109,Ionity,AC Level 1,150,6,900,8,0.45,No,24/7,2023,3,Fast Charging,112.5,154,Unknown|Unknown
EVS00724,Unknown,Unknown,37.602713,126.922362,ChargePoint,AC Level 1,150,1,150,2,0.44,Yes,24/7,2017,9,Fast Charging,75.0,34,Unknown|Unknown
EVS00725,Unknown,Unknown,43.613981,-79.427142,EVgo,AC Level 1,22,3,66,6,0.48,No,6:00-22:00,2022,4,Destination/AC,11.0,144,Unknown|Unknown
EVS00726,Unknown,Unknown,55.850404,37.504151,Ionity,AC Level 1,50,6,300,8,0.27,No,24/7,2015,11,Fast Charging,37.5,34,Unknown|Unknown
EVS00727,Unknown,Unknown,55.844491,37.675473,EVgo,AC Level 2,50,5,250,7,0.4,No,9:00-18:00,2011,15,Fast Charging,35.71,134,Unknown|Unknown
EVS00728,Unknown,Unknown,55.740953,37.677421,Tesla,AC Level 2,350,3,1050,5,0.28,Yes,6:00-22:00,2017,9,Ultra-Fast Charging,210.0,29,Unknown|Unknown
EVS00729,Unknown,Unknown,55.793066,37.541996,Ionity,AC Level 1,150,1,150,1,0.47,Yes,24/7,2011,15,Fast Charging,150.0,95,Unknown|Unknown
EVS00730,Unknown,Unknown,-33.717843,18.412713,EVgo,DC Fast Charger,350,6,2100,9,0.26,Yes,24/7,2021,5,Ultra-Fast Charging,233.33,123,Unknown|Unknown
EVS00731,Unknown,Unknown,56.879558,-68.582214,Ionity,DC Fast Charger,50,6,300,10,0.36,No,9:00-18:00,2014,12,Fast Charging,30.0,135,Unknown|Unknown
EVS00732,Unknown,Unknown,34.118738,-118.327895,Tesla,AC Level 2,50,3,150,6,0.12,Yes,6:00-22:00,2021,5,Fast Charging,25.0,84,Unknown|Unknown
EVS00733,Unknown,Unknown,37.538673,126.904016,ChargePoint,AC Level 1,50,7,350,10,0.4,Yes,9:00-18:00,2022,4,Fast Charging,35.0,167,Unknown|Unknown
EVS00734,Unknown,Unknown,37.637762,126.966266,Greenlots,AC Level 2,22,3,66,6,0.37,No,6:00-22:00,2011,15,Destination/AC,11.0,142,Unknown|Unknown
EVS00735,Unknown,Unknown,55.732536,37.565003,Tesla,AC Level 2,50,3,150,6,0.45,No,9:00-18:00,2021,5,Fast Charging,25.0,49,Unknown|Unknown
EVS00736,Unknown,Unknown,52.440392,13.416436,Tesla,AC Level 1,350,1,350,2,0.29,Yes,9:00-18:00,2020,6,Ultra-Fast Charging,175.0,125,Unknown|Unknown
EVS00737,Unknown,Unknown,37.703979,-122.410465,Ionity,AC Level 1,350,7,2450,8,0.18,Yes,6:00-22:00,2010,16,Ultra-Fast Charging,306.25,135,Unknown|Unknown
EVS00738,Unknown,Unknown,37.510422,126.930998,Ionity,AC Level 2,22,2,44,4,0.42,No,6:00-22:00,2011,15,Destination/AC,11.0,70,Unknown|Unknown
EVS00739,Unknown,Unknown,19.106153,72.906536,Greenlots,AC Level 1,22,3,66,5,0.29,Yes,6:00-22:00,2021,5,Destination/AC,13.2,136,Unknown|Unknown
EVS00740,Unknown,Unknown,41.90781,-87.617358,Greenlots,AC Level 2,150,2,300,3,0.45,No,9:00-18:00,2021,5,Fast Charging,100.0,163,Unknown|Unknown
EVS00741,Unknown,Unknown,-46.565147,71.345476,Greenlots,AC Level 1,350,8,2800,10,0.35,No,9:00-18:00,2021,5,Ultra-Fast Charging,280.0,149,Unknown|Unknown
EVS00742,Unknown,Unknown,52.440242,13.414426,Tesla,AC Level 1,150,1,150,1,0.17,Yes,9:00-18:00,2020,6,Fast Charging,150.0,140,Unknown|Unknown
EVS00743,Unknown,Unknown,34.061764,-118.336829,EVgo,DC Fast Charger,22,6,132,7,0.29,Yes,9:00-18:00,2015,11,Destination/AC,18.86,119,Unknown|Unknown
EVS00744,Unknown,Unknown,52.555851,13.468756,Greenlots,DC Fast Charger,50,3,150,5,0.33,Yes,24/7,2020,6,Fast Charging,30.0,59,Unknown|Unknown
EVS00745,Unknown,Unknown,13.858178,100.532609,EVgo,DC Fast Charger,350,3,1050,7,0.17,No,6:00-22:00,2014,12,Ultra-Fast Charging,150.0,146,Unknown|Unknown
EVS00746,Unknown,Unknown,37.706375,-122.344045,ChargePoint,DC Fast Charger,22,5,110,7,0.25,Yes,6:00-22:00,2018,8,Destination/AC,15.71,75,Unknown|Unknown
EVS00747,Unknown,Unknown,43.644046,-79.417113,Ionity,AC Level 2,22,2,44,4,0.26,Yes,24/7,2020,6,Destination/AC,11.0,102,Unknown|Unknown
EVS00748,Unknown,Unknown,34.075727,-118.271967,Greenlots,AC Level 2,350,2,700,3,0.15,No,9:00-18:00,2012,14,Ultra-Fast Charging,233.33,66,Unknown|Unknown
EVS00749,Unknown,Unknown,13.703215,100.589598,ChargePoint,AC Level 2,50,3,150,4,0.13,No,24/7,2023,3,Fast Charging,37.5,66,Unknown|Unknown
EVS00750,Unknown,Unknown,55.858327,37.66935,Ionity,DC Fast Charger,22,2,44,3,0.23,No,24/7,2019,7,Destination/AC,14.67,41,Unknown|Unknown
EVS00751,Unknown,Unknown,5.478485,157.97671,ChargePoint,DC Fast Charger,150,4,600,5,0.48,No,24/7,2017,9,Fast Charging,120.0,173,Unknown|Unknown
EVS00752,Unknown,Unknown,41.824044,-87.680113,ChargePoint,AC Level 2,350,6,2100,9,0.2,No,9:00-18:00,2022,4,Ultra-Fast Charging,233.33,39,Unknown|Unknown
EVS00753,Unknown,Unknown,43.788528,-79.353823,Greenlots,AC Level 1,150,5,750,9,0.38,Yes,9:00-18:00,2013,13,Fast Charging,83.33,29,Unknown|Unknown
EVS00754,Unknown,Unknown,37.770785,-122.406383,ChargePoint,DC Fast Charger,50,6,300,10,0.33,No,24/7,2021,5,Fast Charging,30.0,169,Unknown|Unknown
EVS00755,Unknown,Unknown,52.440623,13.442743,Greenlots,AC Level 1,150,1,150,1,0.16,Yes,6:00-22:00,2021,5,Fast Charging,150.0,106,Unknown|Unknown
EVS00756,Unknown,Unknown,52.596292,13.323901,EVgo,AC Level 1,350,4,1400,5,0.28,Yes,24/7,2016,10,Ultra-Fast Charging,280.0,87,Unknown|Unknown
EVS00757,Unknown,Unknown,41.991458,-87.688067,Tesla,DC Fast Charger,50,2,100,5,0.37,Yes,9:00-18:00,2010,16,Fast Charging,20.0,136,Unknown|Unknown
EVS00758,Unknown,Unknown,-33.82899,18.417974,ChargePoint,AC Level 2,50,2,100,3,0.33,Yes,9:00-18:00,2019,7,Fast Charging,33.33,78,Unknown|Unknown
EVS00759,Unknown,Unknown,19.133879,72.994423,ChargePoint,DC Fast Charger,350,5,1750,8,0.37,Yes,6:00-22:00,2016,10,Ultra-Fast Charging,218.75,36,Unknown|Unknown
EVS00760,Unknown,Unknown,43.759847,-79.308078,Tesla,AC Level 1,22,2,44,5,0.33,Yes,9:00-18:00,2020,6,Destination/AC,8.8,135,Unknown|Unknown
EVS00761,Unknown,Unknown,35.01421,-68.761526,Tesla,AC Level 2,350,5,1750,10,0.28,No,6:00-22:00,2013,13,Ultra-Fast Charging,175.0,44,Unknown|Unknown
EVS00762,Unknown,Unknown,37.591769,126.904405,Greenlots,AC Level 2,350,6,2100,8,0.2,Yes,24/7,2015,11,Ultra-Fast Charging,262.5,106,Unknown|Unknown
EVS00763,Unknown,Unknown,55.707002,37.605486,ChargePoint,AC Level 2,50,2,100,4,0.46,No,24/7,2018,8,Fast Charging,25.0,171,Unknown|Unknown
EVS00764,Unknown,Unknown,37.61675,127.040771,EVgo,AC Level 2,50,2,100,3,0.41,Yes,24/7,2011,15,Fast Charging,33.33,169,Unknown|Unknown
EVS00765,Unknown,Unknown,-33.817097,18.556206,Tesla,DC Fast Charger,150,5,750,8,0.16,Yes,6:00-22:00,2015,11,Fast Charging,93.75,74,Unknown|Unknown
EVS00766,Unknown,Unknown,34.128749,-118.365112,Greenlots,AC Level 2,150,1,150,2,0.49,No,9:00-18:00,2019,7,Fast Charging,75.0,143,Unknown|Unknown
EVS00767,Unknown,Unknown,13.785824,100.410279,EVgo,AC Level 2,150,1,150,2,0.36,No,6:00-22:00,2013,13,Fast Charging,75.0,116,Unknown|Unknown
EVS00768,Unknown,Unknown,19.599894,-99.124141,ChargePoint,AC Level 1,22,8,176,10,0.42,Yes,24/7,2020,6,Destination/AC,17.6,94,Unknown|Unknown
EVS00769,Unknown,Unknown,19.446297,-99.073658,ChargePoint,AC Level 2,22,6,132,7,0.41,Yes,24/7,2021,5,Destination/AC,18.86,38,Unknown|Unknown
EVS00770,Unknown,Unknown,39.83285,116.345486,EVgo,AC Level 2,22,4,88,8,0.27,No,6:00-22:00,2017,9,Destination/AC,11.0,77,Unknown|Unknown
EVS00771,Unknown,Unknown,-82.853337,-171.878498,EVgo,AC Level 1,350,8,2800,10,0.45,No,9:00-18:00,2012,14,Ultra-Fast Charging,280.0,122,Unknown|Unknown
EVS00772,Unknown,Unknown,34.063584,-118.343221,Greenlots,AC Level 1,22,3,66,5,0.31,No,9:00-18:00,2023,3,Destination/AC,13.2,177,Unknown|Unknown
